2018-07-08T01-53-38: LogOut_File: : logfile started
2018-07-08T01-53-38: Net Status: low-level initialize success.
2018-07-08T01-53-38: Note that this new version (12/19/2011) has reduced the frequency of updates so the numbers will be larger
2018-07-08T01-53-38: time = time of logging
2018-07-08T01-53-38: address = address of IP address
2018-07-08T01-53-38: incoming = total size of messages set to me in bytes. Spikes can indicate lag.
2018-07-08T01-53-38: outgoing = total size of messages set from me in bytes. Spikes can indicate lag.
2018-07-08T01-53-38: app_ctos = client to server bytes delta excluding overheads (app data only)
2018-07-08T01-53-38: app_stoc = server to client bytes delta excluding overheads (app data only)
2018-07-08T01-53-38: loss = number of packets lost. Can indicate lags.  Some node on the network is dropping packets or taking to long and we have to resend them.
2018-07-08T01-53-38: sent = number of packets sent. Spikes can indicate lag.
2018-07-08T01-53-38: ping = how long it takes for a packet to get back and forth. Spikes can indicate lag.
2018-07-08T01-53-38: variance = how much the ping is changing from avg ping. Spikes can indicate lag.
2018-07-08T01-53-38: reliable delayed = This occurs when we drop reliable packets from sending this frame because we are sending to much data. Unreliable are more likely to be dropped than reliable.
2018-07-08T01-53-38: unreliable delayed = This occurs when we drop unreliable packets from sending this frame because we are sending to much data.
2018-07-08T01-53-38: app update delayed = This occurs when the app is taking to long to run code caused by network packets (ie CPU) and packets are delayed until the next frame
2018-07-08T01-53-38: Time spent in critical section (frame) = This is the time the network thread is blocking the main thread from doing anything.
2018-07-08T01-53-38: [time], [address], [incoming], [outgoing], [app_ctos], [app_stoc], [loss], [sent], [ping], [variance], [reliable delayed], [unreliable delayed], [app update delayed], [Time spent in critical section (frame)]
11317,X.X.X.X,6309,639,5741,379,4,17,104,151,0,0,0,0
21327,X.X.X.X,17448,1671,8777,526,4,42,8,9,0,0,5,0
31381,X.X.X.X,19471,2096,1349,103,4,62,7,7,0,0,5,0
41385,X.X.X.X,21346,2504,1215,94,4,82,7,7,0,0,5,0
51416,X.X.X.X,23401,2929,1367,103,4,102,7,7,0,0,5,0
61452,X.X.X.X,25424,3354,1349,103,4,122,7,7,0,0,5,0
71465,X.X.X.X,27447,3779,1349,103,4,142,7,7,0,0,5,0
81476,X.X.X.X,29502,4204,1367,103,4,162,7,7,0,0,5,0
91527,X.X.X.X,31377,4612,1215,94,4,182,7,7,0,0,5,0
101556,X.X.X.X,33394,5037,1349,103,4,202,7,7,0,0,5,0
111601,X.X.X.X,41781,6110,6565,451,4,223,7,7,0,0,5,0
121625,X.X.X.X,49053,7629,5634,701,4,243,7,7,0,0,5,0
131635,X.X.X.X,57632,9182,6597,711,4,263,7,7,0,0,5,0
141669,X.X.X.X,200869,13972,83001,2452,4,283,7,7,0,0,5,0
151700,X.X.X.X,562654,19768,199645,2986,4,303,7,7,0,0,5,0
161746,X.X.X.X,874256,24412,172010,2354,4,323,7,7,0,0,5,0
171769,X.X.X.X,1248559,31751,208695,3817,4,343,7,7,0,0,5,0
181772,X.X.X.X,1780887,38857,292264,3680,4,363,7,6,0,0,5,0
191819,X.X.X.X,2200345,44525,229682,2914,4,383,7,6,0,0,5,0
201822,X.X.X.X,2667350,53116,258803,4501,4,403,7,5,0,0,5,0
211865,X.X.X.X,3295935,62239,345345,4777,4,423,7,5,0,0,5,0
