2014-11-19T17-16-30: LogOut_File: : logfile started
2014-11-19T17-16-30: Net Status: low-level initialize success.
2014-11-19T17-16-30: Note that this new version (12/19/2011) has reduced the frequency of updates so the numbers will be larger
2014-11-19T17-16-30: time = time of logging
2014-11-19T17-16-30: address = address of IP address
2014-11-19T17-16-30: incoming = total size of messages set to me in bytes. Spikes can indicate lag.
2014-11-19T17-16-30: outgoing = total size of messages set from me in bytes. Spikes can indicate lag.
2014-11-19T17-16-30: app_ctos = client to server bytes delta excluding overheads (app data only)
2014-11-19T17-16-30: app_stoc = server to client bytes delta excluding overheads (app data only)
2014-11-19T17-16-30: loss = number of packets lost. Can indicate lags.  Some node on the network is dropping packets or taking to long and we have to resend them.
2014-11-19T17-16-30: sent = number of packets sent. Spikes can indicate lag.
2014-11-19T17-16-30: ping = how long it takes for a packet to get back and forth. Spikes can indicate lag.
2014-11-19T17-16-30: variance = how much the ping is changing from avg ping. Spikes can indicate lag.
2014-11-19T17-16-30: reliable delayed = This occurs when we drop reliable packets from sending this frame because we are sending to much data. Unreliable are more likely to be dropped than reliable.
2014-11-19T17-16-30: unreliable delayed = This occurs when we drop unreliable packets from sending this frame because we are sending to much data.
2014-11-19T17-16-30: app update delayed = This occurs when the app is taking to long to run code caused by network packets (ie CPU) and packets are delayed until the next frame
2014-11-19T17-16-30: Time spent in critical section (frame) = This is the time the network thread is blocking the main thread from doing anything.
2014-11-19T17-16-30: [time], [address], [incoming], [outgoing], [app_ctos], [app_stoc], [loss], [sent], [ping], [variance], [reliable delayed], [unreliable delayed], [app update delayed], [Time spent in critical section (frame)]
1837,X.X.X.X,94,122,0,0,0,4,355,194,0,0,0,0
11979,X.X.X.X,9009,1344,7695,514,0,47,61,6,0,0,8,0
22472,X.X.X.X,9333,1560,0,0,1,66,61,6,0,0,8,0
32558,X.X.X.X,9657,1776,0,0,1,84,61,6,0,0,8,0
42786,X.X.X.X,32831,2541,843,95,1,103,61,4,0,0,10,0
52800,X.X.X.X,60332,4211,47082,766,1,127,60,4,0,0,22,0
62802,X.X.X.X,66158,5115,4995,234,1,147,60,4,0,0,22,0
72803,X.X.X.X,74656,7289,7065,1116,1,174,60,4,0,0,22,0
82804,X.X.X.X,78852,8699,3144,688,1,198,60,4,0,0,22,0
92810,X.X.X.X,80495,9161,1059,92,1,216,60,4,0,0,22,0
102814,X.X.X.X,85042,11759,3234,1654,1,252,60,4,0,0,23,0
112820,X.X.X.X,90190,13437,3942,824,1,280,60,4,0,0,24,0
122826,X.X.X.X,96465,15784,2862,1032,1,307,60,4,0,0,24,0
132827,X.X.X.X,103257,20132,4777,2846,1,352,60,4,0,0,24,0
142873,X.X.X.X,112871,22479,8116,1283,2,382,61,4,0,0,24,0
152883,X.X.X.X,119883,23810,5790,481,2,400,61,4,0,0,24,0
162884,X.X.X.X,126562,28016,4905,2864,2,438,60,4,0,0,24,0
172889,X.X.X.X,155784,33748,25712,2936,2,480,60,4,0,0,24,0
182892,X.X.X.X,196913,41155,36725,3665,2,537,61,5,0,0,24,0
192895,X.X.X.X,230721,48674,29004,3507,2,584,61,4,0,0,24,0
202904,X.X.X.X,275492,55843,39746,3193,2,622,61,4,0,0,24,0
212907,X.X.X.X,332568,63986,52172,3805,3,675,61,7,0,0,25,0
222915,X.X.X.X,376576,72093,38680,3903,3,728,61,5,0,0,25,0
232926,X.X.X.X,428667,79819,46936,3536,3,778,60,4,0,0,25,0
242929,X.X.X.X,491712,88363,29978,1846,4,826,60,4,0,0,25,0
252936,X.X.X.X,546801,96525,50294,3858,4,882,60,4,0,0,25,0
262948,X.X.X.X,627754,105071,75412,3872,4,951,60,4,0,0,25,0
272949,X.X.X.X,703132,113491,70373,3828,4,1003,60,4,0,0,25,0
282952,X.X.X.X,757392,121159,49417,3598,4,1050,60,4,0,0,25,0
292957,X.X.X.X,815465,128366,52244,3175,4,1087,60,4,0,0,25,0
302962,X.X.X.X,860653,136720,39759,4002,4,1137,61,4,0,0,25,0
312967,X.X.X.X,897308,144185,31489,3419,5,1181,60,4,0,0,25,0
322968,X.X.X.X,931553,151598,29062,3519,5,1229,61,4,0,0,25,0
332978,X.X.X.X,988567,159862,51509,3652,6,1278,61,7,0,0,25,0
342987,X.X.X.X,1030705,167831,37092,3871,7,1330,61,7,0,0,25,0
352991,X.X.X.X,1096451,175767,60467,3610,7,1380,61,7,0,0,25,0
362994,X.X.X.X,1152590,183438,27482,1906,7,1432,61,6,0,0,25,0
373005,X.X.X.X,1199458,190507,41865,3323,7,1478,61,4,0,0,25,0
383009,X.X.X.X,1261905,197818,57446,3251,7,1525,61,4,0,0,25,0
393018,X.X.X.X,1309845,203225,43639,1867,7,1544,61,4,0,0,25,0
403019,X.X.X.X,1349706,208220,35986,1861,8,1574,61,4,0,0,25,0
413027,X.X.X.X,1397707,213884,43799,2214,8,1600,61,4,0,0,25,0
423028,X.X.X.X,1441477,219396,39802,2086,8,1624,61,4,0,0,25,0
433034,X.X.X.X,1478965,225971,32838,2859,8,1656,61,4,0,0,25,0
443042,X.X.X.X,1521032,233632,37043,3675,8,1705,61,4,0,0,25,0
453050,X.X.X.X,1580378,242024,54024,3864,8,1761,61,3,0,0,25,0
463054,X.X.X.X,1630991,249814,45618,3716,8,1815,61,4,0,0,25,0
473062,X.X.X.X,1679656,257209,43629,3443,8,1866,61,4,0,0,25,0
483072,X.X.X.X,1730148,264655,19915,1831,8,1907,61,4,0,0,25,0
493075,X.X.X.X,1775856,272148,40884,3473,8,1944,61,4,0,0,25,0
503090,X.X.X.X,1836066,280109,54940,3681,8,1999,61,5,0,0,25,0
513101,X.X.X.X,1900917,288757,59246,4006,8,2051,61,3,0,0,25,0
523110,X.X.X.X,1950839,296339,44652,3542,9,2099,61,4,0,0,25,0
533111,X.X.X.X,1999901,303155,44377,3068,9,2141,61,4,0,0,25,0
543115,X.X.X.X,2072293,311157,66950,3508,9,2180,61,4,0,0,25,0
553116,X.X.X.X,2120459,318745,43354,3608,9,2215,61,4,0,0,26,0
563130,X.X.X.X,2181709,327719,55553,4380,9,2301,61,4,0,0,26,0
573135,X.X.X.X,2230686,335615,44105,3968,9,2349,61,4,0,0,26,0
583144,X.X.X.X,2271952,343363,36257,3818,9,2391,61,4,0,0,26,0
593154,X.X.X.X,2325633,351589,48897,4242,9,2446,61,4,0,0,26,0
603160,X.X.X.X,2380263,358894,21518,1346,9,2483,61,4,0,0,26,0
613170,X.X.X.X,2425037,366059,40162,3455,9,2540,61,4,0,0,26,0
623178,X.X.X.X,2470711,372697,41057,3000,9,2575,61,4,0,0,26,0
633182,X.X.X.X,2522584,380399,46895,3556,9,2615,61,4,0,0,26,0
643187,X.X.X.X,2566527,387578,39148,3495,9,2669,61,4,0,0,26,0
653198,X.X.X.X,2617636,395177,46156,3701,9,2728,61,4,0,0,26,0
663210,X.X.X.X,2665002,403077,42441,3824,9,2778,61,4,0,0,26,0
673223,X.X.X.X,2710619,410449,40644,3594,9,2828,61,4,0,0,26,0
683229,X.X.X.X,2761142,417825,45695,3492,9,2871,62,5,0,0,26,0
693240,X.X.X.X,2839827,426345,73335,3876,9,2919,61,5,0,0,26,0
703248,X.X.X.X,2901341,435074,56486,4261,9,2977,61,4,0,0,26,0
713252,X.X.X.X,2958400,442239,52438,3201,9,3019,61,4,0,0,26,0
723259,X.X.X.X,3016856,450553,23720,1933,9,3072,61,4,0,0,26,0
733269,X.X.X.X,3089188,458540,67570,3707,9,3136,61,4,0,0,26,0
743278,X.X.X.X,3139836,465435,45555,2915,9,3177,61,4,0,0,26,0
753293,X.X.X.X,3178361,469980,34511,1449,9,3197,61,4,0,0,26,0
763299,X.X.X.X,3217687,474012,35358,1098,10,3217,61,4,0,0,26,0
773308,X.X.X.X,3261623,479618,39479,2056,10,3238,61,4,0,0,26,0
783319,X.X.X.X,3299515,483977,34286,1401,10,3259,61,4,0,0,26,0
793329,X.X.X.X,3347124,490842,43357,3151,10,3298,61,4,0,0,26,0
803334,X.X.X.X,3395719,498629,43564,3677,10,3351,61,4,0,0,26,0
813342,X.X.X.X,3443725,505958,43501,3505,10,3402,61,4,0,0,26,0
823348,X.X.X.X,3485517,512819,37348,3249,10,3451,61,6,0,0,26,0
833358,X.X.X.X,3529398,519879,39283,3448,10,3505,61,6,0,0,26,0
843363,X.X.X.X,3587137,527589,24342,2048,11,3559,61,5,0,0,26,0
853372,X.X.X.X,3630984,534918,39344,3687,11,3615,61,4,0,0,26,0
863376,X.X.X.X,3707707,543428,71189,3918,13,3680,62,6,0,0,26,0
873382,X.X.X.X,3779585,551743,66282,3821,13,3727,61,5,0,0,26,0
883394,X.X.X.X,3825625,559348,40954,3483,13,3766,61,5,0,0,26,0
893399,X.X.X.X,3876081,566047,45682,2875,13,3803,61,4,0,0,26,0
903401,X.X.X.X,3937648,574438,56089,4021,13,3854,61,4,0,0,27,0
913408,X.X.X.X,3991731,582301,49093,3619,13,3904,61,4,0,0,27,0
923409,X.X.X.X,4046109,589622,49405,3319,13,3941,61,4,0,0,27,0
933422,X.X.X.X,4109479,597884,58263,3948,13,3989,61,4,0,0,27,0
943427,X.X.X.X,4157598,605762,43027,4018,13,4039,61,5,0,0,27,0
953436,X.X.X.X,4238055,612385,75566,2371,13,4062,61,4,0,0,27,0
963445,X.X.X.X,4293566,618155,18638,1097,13,4081,61,3,0,0,27,0
973456,X.X.X.X,4347780,622841,50418,1334,13,4102,61,4,0,0,27,0
983464,X.X.X.X,4395699,627579,44042,1640,13,4126,61,4,0,0,27,0
993468,X.X.X.X,4440314,633150,40581,2215,13,4150,61,4,0,0,27,0
1003469,X.X.X.X,4476877,639572,32324,2884,13,4177,61,4,0,0,27,0
1013474,X.X.X.X,4520013,646244,38446,3006,13,4223,61,4,0,0,27,0
1023480,X.X.X.X,4565006,653874,40382,3824,14,4277,62,5,0,0,27,0
1033489,X.X.X.X,4607557,661110,38068,3534,14,4330,61,4,0,0,27,0
1043497,X.X.X.X,4661128,666356,49361,1884,14,4350,61,6,0,0,27,0
1053502,X.X.X.X,4713563,673482,47664,3058,15,4385,61,4,0,0,27,0
1063524,X.X.X.X,4775080,680777,56267,3243,15,4424,61,5,0,0,27,0
1073535,X.X.X.X,4834142,688106,54253,3243,15,4466,61,5,0,0,27,0
1083538,X.X.X.X,4894564,695514,26077,1633,15,4503,61,4,0,0,27,0
1093551,X.X.X.X,4960981,703038,61661,3290,15,4541,61,4,0,0,27,0
1103560,X.X.X.X,5010252,710121,44395,3075,15,4577,61,4,0,0,27,0
1113567,X.X.X.X,5047992,716857,33207,3052,15,4616,61,4,0,0,27,0
1123572,X.X.X.X,5092378,722377,39878,1844,15,4639,61,3,0,0,27,0
1133576,X.X.X.X,5135583,728506,38942,2677,15,4673,61,4,0,0,27,0
1143579,X.X.X.X,5166885,733325,27446,1665,15,4692,61,4,0,0,27,0
1153589,X.X.X.X,5200594,737299,30427,1242,15,4714,61,4,0,0,27,0
1163592,X.X.X.X,5256700,742183,52233,1688,15,4743,61,4,0,0,27,0
1173600,X.X.X.X,5306957,747112,46290,1709,15,4761,61,4,0,0,27,0
1183610,X.X.X.X,5347871,754051,36463,3265,15,4800,61,4,0,0,27,0
1193612,X.X.X.X,5395057,760407,42599,2752,15,4836,62,4,0,0,27,0
1203616,X.X.X.X,5449834,767784,27487,1938,15,4879,61,4,0,0,27,0
1213618,X.X.X.X,5500297,775663,45427,3807,16,4939,61,7,0,0,27,0
1223620,X.X.X.X,5546565,782774,41573,3345,16,4984,61,5,0,0,27,0
1233629,X.X.X.X,5610880,790629,58782,3601,16,5023,62,6,0,0,27,0
1243637,X.X.X.X,5666547,797440,51183,2871,16,5065,61,5,0,0,27,0
1253640,X.X.X.X,5727960,804687,56779,3439,16,5106,61,5,0,0,27,0
1263645,X.X.X.X,5781486,812017,48943,3482,17,5150,61,5,0,0,27,0
1273652,X.X.X.X,5827330,818744,41467,3165,17,5189,61,5,0,0,27,0
1283658,X.X.X.X,5893034,825770,60957,3086,17,5237,61,4,0,0,27,0
1293664,X.X.X.X,5946824,832084,49430,2756,20,5296,61,4,0,0,27,0
