2014-11-15T15-20-49: LogOut_File: : logfile started
2014-11-15T15-20-49: Net Status: low-level initialize success.
2014-11-15T15-20-49: Note that this new version (12/19/2011) has reduced the frequency of updates so the numbers will be larger
2014-11-15T15-20-49: time = time of logging
2014-11-15T15-20-49: address = address of IP address
2014-11-15T15-20-49: incoming = total size of messages set to me in bytes. Spikes can indicate lag.
2014-11-15T15-20-49: outgoing = total size of messages set from me in bytes. Spikes can indicate lag.
2014-11-15T15-20-49: app_ctos = client to server bytes delta excluding overheads (app data only)
2014-11-15T15-20-49: app_stoc = server to client bytes delta excluding overheads (app data only)
2014-11-15T15-20-49: loss = number of packets lost. Can indicate lags.  Some node on the network is dropping packets or taking to long and we have to resend them.
2014-11-15T15-20-49: sent = number of packets sent. Spikes can indicate lag.
2014-11-15T15-20-49: ping = how long it takes for a packet to get back and forth. Spikes can indicate lag.
2014-11-15T15-20-49: variance = how much the ping is changing from avg ping. Spikes can indicate lag.
2014-11-15T15-20-49: reliable delayed = This occurs when we drop reliable packets from sending this frame because we are sending to much data. Unreliable are more likely to be dropped than reliable.
2014-11-15T15-20-49: unreliable delayed = This occurs when we drop unreliable packets from sending this frame because we are sending to much data.
2014-11-15T15-20-49: app update delayed = This occurs when the app is taking to long to run code caused by network packets (ie CPU) and packets are delayed until the next frame
2014-11-15T15-20-49: Time spent in critical section (frame) = This is the time the network thread is blocking the main thread from doing anything.
2014-11-15T15-20-49: [time], [address], [incoming], [outgoing], [app_ctos], [app_stoc], [loss], [sent], [ping], [variance], [reliable delayed], [unreliable delayed], [app update delayed], [Time spent in critical section (frame)]
353648,X.X.X.X,758513,111797,54396,4407,15,1077,60,4,0,0,24,0
363659,X.X.X.X,800635,119766,37302,3925,15,1131,60,4,0,0,24,0
373666,X.X.X.X,855883,128034,1315,100,15,1194,60,4,0,0,24,0
383675,X.X.X.X,909415,136515,48470,4199,15,1240,60,4,0,0,24,0
393676,X.X.X.X,961494,144635,46788,3890,16,1296,60,6,0,0,24,0
403678,X.X.X.X,1015467,152440,48708,3709,16,1348,60,6,0,0,24,0
413691,X.X.X.X,1071344,160708,51026,3940,16,1400,60,4,0,0,24,0
423699,X.X.X.X,1118118,168768,41795,3900,18,1458,60,4,0,0,24,0
433703,X.X.X.X,1170214,176581,46982,3679,18,1509,60,5,0,0,24,0
443705,X.X.X.X,1225910,184417,51030,3688,18,1562,60,4,0,0,24,0
453708,X.X.X.X,1263305,192507,32455,3980,19,1616,60,4,0,0,24,0
463714,X.X.X.X,1298862,199953,30835,3724,19,1670,60,4,0,0,24,0
473722,X.X.X.X,1352141,207637,48159,3584,19,1721,60,4,0,0,24,0
483726,X.X.X.X,1400787,215458,44205,3913,19,1779,60,4,0,0,24,0
493735,X.X.X.X,1445751,223033,1491,118,19,1831,60,4,0,0,24,0
503743,X.X.X.X,1500124,231556,47724,4045,24,1888,66,17,0,0,24,0
513749,X.X.X.X,1559054,239071,53719,3249,24,1931,60,4,0,0,24,0
523761,X.X.X.X,1612767,246516,48875,3449,24,1974,60,4,0,0,24,0
533762,X.X.X.X,1670339,253706,52684,3022,24,2006,60,4,0,0,24,0
543763,X.X.X.X,1715174,260762,40398,3312,24,2040,60,4,0,0,24,0
553774,X.X.X.X,1766127,267351,46709,2937,24,2070,60,4,0,0,24,0
563777,X.X.X.X,1836512,275209,64993,3774,25,2125,60,4,0,0,25,0
573781,X.X.X.X,1889568,282574,47897,3403,25,2167,60,4,0,0,25,0
583792,X.X.X.X,1948712,290466,54193,3796,25,2220,60,4,0,0,25,0
593801,X.X.X.X,2008571,298617,54210,3723,25,2266,60,4,0,0,25,0
603805,X.X.X.X,2052982,305629,39830,3190,25,2315,60,4,0,0,25,0
613813,X.X.X.X,2118028,311334,2214,48,25,2345,60,4,0,0,25,0
623819,X.X.X.X,2162635,315379,40824,1111,25,2363,60,4,0,0,25,0
633825,X.X.X.X,2195414,319935,29493,1808,25,2391,60,4,0,0,25,0
643826,X.X.X.X,2243563,325771,44248,2518,25,2427,61,6,0,0,25,0
653835,X.X.X.X,2289600,332834,41813,3461,25,2468,60,5,0,0,25,0
663842,X.X.X.X,2320774,340867,26385,4047,25,2519,60,4,0,0,25,0
673853,X.X.X.X,2379325,349544,53156,4423,25,2599,60,3,0,0,25,0
683857,X.X.X.X,2440429,356835,56408,2999,25,2627,60,4,0,0,26,0
693864,X.X.X.X,2484245,363349,39137,2688,25,2646,60,4,0,0,27,0
703867,X.X.X.X,2536977,367829,48776,1280,25,2666,60,4,0,0,27,0
713879,X.X.X.X,2599360,372193,58529,1140,25,2688,60,4,0,0,27,0
723886,X.X.X.X,2638411,377150,35475,1875,25,2708,60,4,0,0,27,0
733888,X.X.X.X,2685034,381887,2241,78,25,2727,60,4,0,0,27,0
743900,X.X.X.X,2745823,389518,56169,3537,25,2769,60,4,0,0,27,0
753901,X.X.X.X,2802458,397815,50758,4191,28,2839,60,7,0,0,27,0
763903,X.X.X.X,2867385,406656,59475,4291,28,2931,60,4,0,0,27,0
773913,X.X.X.X,2920157,413629,48267,3155,28,2977,60,6,0,0,27,0
783921,X.X.X.X,2954175,418304,30206,1669,28,3000,60,4,0,0,27,0
794027,X.X.X.X,2996156,422474,38079,1074,28,3021,60,4,0,0,27,0
804035,X.X.X.X,3034974,427786,34867,2210,28,3050,60,4,0,0,27,0
814040,X.X.X.X,3067180,431418,28739,1064,28,3070,60,4,0,0,27,0
824044,X.X.X.X,3109552,437499,38126,2629,28,3102,60,4,0,0,28,0
834055,X.X.X.X,3163695,444422,50295,3393,28,3143,60,4,0,0,28,0
844067,X.X.X.X,3211245,452588,42778,4114,28,3198,60,3,0,0,28,0
854075,X.X.X.X,3269961,460413,3710,210,28,3251,60,4,0,0,28,0
864081,X.X.X.X,3315629,466764,41551,2841,28,3296,60,4,0,0,28,0
874088,X.X.X.X,3351605,473718,30028,3204,35,3338,88,53,0,0,28,0
884099,X.X.X.X,3414716,481697,57655,3625,35,3386,60,5,0,0,28,0
894105,X.X.X.X,3478545,489458,58789,3577,35,3432,60,4,0,0,28,0
904115,X.X.X.X,3518453,495594,35894,2894,35,3462,60,4,0,0,28,0
914124,X.X.X.X,3566607,503262,43300,3676,35,3514,60,4,0,0,28,0
924130,X.X.X.X,3603597,508859,32982,2587,35,3571,60,4,0,0,28,0
934133,X.X.X.X,3643191,514802,35500,2563,35,3624,60,3,0,0,28,0
944142,X.X.X.X,3683133,522038,35225,3568,35,3674,60,4,0,0,28,0
954149,X.X.X.X,3727244,528745,39636,3043,35,3738,60,4,0,0,28,0
964156,X.X.X.X,3771689,534834,40160,2589,35,3764,60,4,0,0,28,0
974165,X.X.X.X,3834756,543103,5000,309,35,3811,60,3,0,0,28,0
984167,X.X.X.X,3880030,550548,40743,3643,36,3866,60,4,0,0,28,0
994174,X.X.X.X,3911925,557717,26329,3611,43,3926,120,91,0,0,28,0
1004186,X.X.X.X,3958743,565161,42071,3538,43,3970,60,7,0,0,28,0
1014196,X.X.X.X,4009249,571849,45676,3164,44,4011,60,5,0,0,28,0
1024204,X.X.X.X,4058546,579291,44289,3600,44,4073,60,4,0,0,28,0
1034211,X.X.X.X,4110945,586894,47884,3651,44,4112,60,4,0,0,28,0
1044218,X.X.X.X,4164101,594960,48281,4014,44,4162,60,4,0,0,28,0
1054229,X.X.X.X,4219972,602186,50864,3180,44,4193,60,4,0,0,28,0
1064238,X.X.X.X,4288452,610067,63626,3571,44,4230,60,4,0,0,28,0
1074249,X.X.X.X,4339299,617287,46383,3386,45,4269,60,4,0,0,28,0
1084261,X.X.X.X,4386191,623758,42227,2571,45,4298,60,4,0,0,28,0
1094275,X.X.X.X,4454448,632097,6004,245,45,4355,60,4,0,0,30,0
1104277,X.X.X.X,4518316,639217,58867,2726,45,4374,60,4,0,0,30,0
1114278,X.X.X.X,4563158,645008,40672,2165,45,4392,60,4,0,0,30,0
1124286,X.X.X.X,4604714,650167,37348,1785,45,4412,60,6,0,0,30,0
1134295,X.X.X.X,4655010,653923,47063,862,46,4431,60,5,0,0,30,0
1144304,X.X.X.X,4697593,659506,38569,2301,46,4460,60,5,0,0,30,0
1154307,X.X.X.X,4741546,666282,39664,3150,47,4505,60,5,0,0,30,0
1164314,X.X.X.X,4788871,673246,43146,3268,47,4538,60,4,0,0,30,0
1174320,X.X.X.X,4841065,680802,47703,3666,49,4580,60,7,0,0,30,0
1184332,X.X.X.X,4892896,689649,46570,4503,50,4631,60,5,0,0,30,0
1194334,X.X.X.X,4940311,696499,42908,3116,50,4660,60,4,0,0,30,0
1204336,X.X.X.X,4980559,701317,36242,1796,50,4687,60,6,0,0,30,0
1214347,X.X.X.X,5022980,706180,4384,128,51,4715,60,4,0,0,30,0
1224353,X.X.X.X,5071904,711614,43947,1888,53,4735,61,7,0,0,30,0
1234362,X.X.X.X,5108132,716601,32531,1837,53,4757,60,7,0,0,30,0
1244365,X.X.X.X,5152569,722196,40461,2353,53,4788,60,6,0,0,30,0
1254374,X.X.X.X,5205151,729057,48246,3261,53,4835,60,4,0,0,30,0
1264377,X.X.X.X,5241930,735148,33233,3037,53,4874,60,4,0,0,31,0
1274381,X.X.X.X,5295229,742565,48483,3511,53,4910,60,4,0,0,31,0
1284393,X.X.X.X,5370129,750402,69920,3525,53,4944,60,4,0,0,32,0
1294398,X.X.X.X,5400728,754978,27139,1774,53,4962,60,4,0,0,32,0
1304412,X.X.X.X,5446325,760724,40964,2040,53,4980,60,4,0,0,32,0
1314414,X.X.X.X,5487163,766922,36307,2508,53,5004,60,4,0,0,32,0
1324425,X.X.X.X,5530350,774266,38507,3390,53,5044,60,4,0,0,32,0
1334428,X.X.X.X,5580593,781970,6113,411,53,5099,60,4,0,0,32,0
1344435,X.X.X.X,5624825,788386,39895,2840,53,5136,60,4,0,0,32,0
1354438,X.X.X.X,5658163,794253,29287,2833,54,5172,60,6,0,0,32,0
1364439,X.X.X.X,5721400,802391,58122,3784,54,5221,60,6,0,0,35,0
1374449,X.X.X.X,5777066,809687,51041,3420,55,5270,61,9,0,0,35,0
1384459,X.X.X.X,5810220,815942,29306,3247,55,5305,60,7,0,0,35,0
1394477,X.X.X.X,5863747,823583,48234,3461,55,5343,60,6,0,0,36,0
1404485,X.X.X.X,5917277,832241,48311,4274,56,5384,60,4,0,0,36,0
1414490,X.X.X.X,5960939,840524,38258,3871,57,5431,60,7,0,0,36,0
1424491,X.X.X.X,6021760,848739,55210,3945,57,5487,60,5,0,0,36,0
1434499,X.X.X.X,6090210,856250,63567,3509,57,5534,60,4,0,0,36,0
1444510,X.X.X.X,6139977,863949,45205,3701,57,5570,60,4,0,0,36,0
1454516,X.X.X.X,6196409,872087,6987,408,58,5624,60,4,0,0,36,0
1464523,X.X.X.X,6318614,881987,117163,4532,58,5691,59,3,0,0,37,0
1474532,X.X.X.X,6367340,889997,44062,3864,58,5736,59,3,0,0,37,0
1484534,X.X.X.X,6409033,897425,36400,3552,61,5793,60,6,0,0,37,0
1494545,X.X.X.X,6454231,902850,41122,2001,61,5813,60,5,0,0,37,0
1504548,X.X.X.X,6482289,906721,24921,1277,61,5838,60,4,0,0,37,0
1514563,X.X.X.X,6528033,913486,41020,2809,61,5864,60,4,0,0,37,0
1524577,X.X.X.X,6578578,920558,45947,3220,62,5897,60,4,0,0,37,0
1534587,X.X.X.X,6628045,928694,44153,4142,63,5957,60,7,0,0,37,0
1544596,X.X.X.X,6696998,936838,63490,3628,64,5997,60,7,0,0,38,0
1554604,X.X.X.X,6743802,943426,41996,3050,64,6034,60,4,0,0,38,0
1564606,X.X.X.X,6786469,949953,37834,3117,64,6086,60,4,0,0,38,0
1574613,X.X.X.X,6823914,955676,4223,337,64,6129,60,4,0,0,38,0
1584616,X.X.X.X,6886415,962964,57686,3278,64,6168,60,4,0,0,38,0
1594618,X.X.X.X,6935607,971060,44129,3850,64,6214,60,4,0,0,38,0
1604624,X.X.X.X,7012651,980093,71610,4311,64,6257,60,4,0,0,38,0
1614629,X.X.X.X,7070516,988242,52280,3709,64,6285,61,4,0,0,38,0
1624636,X.X.X.X,7115830,994159,41213,2471,65,6316,61,4,0,0,38,0
1634643,X.X.X.X,7166011,1002403,45071,4062,65,6367,61,3,0,0,38,0
1644662,X.X.X.X,7228602,1011123,57377,4330,65,6420,61,4,0,0,38,0
1654663,X.X.X.X,7314743,1020383,80190,4244,65,6468,61,4,0,0,38,0
1664673,X.X.X.X,7376803,1028759,56709,3856,65,6512,61,4,0,0,38,0
1674687,X.X.X.X,7429377,1034979,48277,2434,65,6530,61,4,0,0,38,0
1684696,X.X.X.X,7469284,1040871,35197,2338,65,6548,61,4,0,0,38,0
1694697,X.X.X.X,7520801,1046747,3777,219,66,6568,61,7,0,0,38,0
1704701,X.X.X.X,7574158,1053215,48968,2786,66,6598,61,7,0,0,38,0
1714706,X.X.X.X,7611546,1058322,33538,1835,66,6617,61,4,0,0,38,0
1724709,X.X.X.X,7664633,1063881,48795,2151,66,6652,61,4,0,0,38,0
1734721,X.X.X.X,7716215,1070385,47555,3088,67,6698,61,4,0,0,38,0
1744732,X.X.X.X,7760805,1077158,39790,3269,68,6750,61,7,0,0,38,0
1754741,X.X.X.X,7808661,1084571,43313,3633,68,6793,61,4,0,0,38,0
1764753,X.X.X.X,7859901,1091768,47106,3577,68,6847,61,4,0,0,38,0
1774766,X.X.X.X,7913140,1100008,47844,3894,68,6897,61,4,0,0,38,0
1784768,X.X.X.X,7982798,1108738,64292,4294,68,6967,61,4,0,0,39,0
1794769,X.X.X.X,8032297,1115415,45503,3133,68,7002,61,4,0,0,39,0
1804772,X.X.X.X,8074563,1119949,38643,1782,68,7026,61,6,0,0,39,0
1814776,X.X.X.X,8133982,1126635,6686,249,68,7047,61,6,0,0,39,0
1824781,X.X.X.X,8178532,1132919,40438,2948,68,7079,61,4,0,0,39,0
1834787,X.X.X.X,8224758,1139629,41993,3228,69,7117,61,4,0,0,39,0
1844792,X.X.X.X,8280172,1147980,50345,4077,69,7173,61,4,0,0,39,0
1854795,X.X.X.X,8330078,1155515,45345,3723,69,7224,61,4,0,0,39,0
1864798,X.X.X.X,8390621,1162953,55839,3062,69,7246,61,4,0,0,41,0
1874807,X.X.X.X,8434176,1168482,39275,2121,69,7265,61,4,0,0,41,0
1884821,X.X.X.X,8498376,1175179,58500,2383,69,7283,61,5,0,0,41,0
1894834,X.X.X.X,8549085,1182549,45625,3082,69,7302,61,4,0,0,41,0
1904842,X.X.X.X,8596256,1189337,42056,2970,69,7337,62,6,0,0,41,0
1914843,X.X.X.X,8685204,1199196,83001,4741,70,7392,61,5,0,0,41,0
1924845,X.X.X.X,8746347,1208380,55817,4580,71,7449,61,4,0,0,41,0
1934857,X.X.X.X,8794866,1216770,5438,535,72,7504,61,6,0,0,41,0
1944863,X.X.X.X,8834637,1224751,34949,4039,72,7549,61,4,0,0,41,0
1954867,X.X.X.X,8886082,1232085,46605,3522,73,7591,62,9,0,0,41,0
1964868,X.X.X.X,8961123,1240517,69267,3754,73,7638,61,7,0,0,41,0
1974872,X.X.X.X,9002839,1245592,37838,1901,73,7668,61,4,0,0,42,0
1984883,X.X.X.X,9044423,1250232,37621,1512,73,7687,61,4,0,0,42,0
1994885,X.X.X.X,9084767,1255378,36302,1872,73,7706,61,5,0,0,42,0
2004886,X.X.X.X,9117642,1259267,29642,1303,73,7724,61,4,0,0,42,0
2014893,X.X.X.X,9155845,1265056,33886,2243,73,7745,61,4,0,0,42,0
2024895,X.X.X.X,9202991,1270672,43203,2316,73,7773,61,4,0,0,42,0
2034906,X.X.X.X,9243385,1276899,36829,3333,73,7820,61,4,0,0,42,0
2044915,X.X.X.X,9289564,1284271,41746,3904,73,7867,61,4,0,0,42,0
2054921,X.X.X.X,9338322,1291891,5542,353,73,7900,61,4,0,0,42,0
2064922,X.X.X.X,9376322,1296875,34425,2012,73,7930,61,4,0,0,42,0
2074936,X.X.X.X,9453634,1305050,72132,3777,74,7976,61,4,0,0,42,0
2084948,X.X.X.X,9525475,1313646,66744,4062,74,8013,61,4,0,0,42,0
2094956,X.X.X.X,9588543,1321388,58581,3704,74,8072,61,4,0,0,42,0
2104963,X.X.X.X,9623739,1328980,30393,3888,74,8116,61,5,0,0,42,0
2114976,X.X.X.X,9677678,1337266,48828,4086,74,8171,61,4,0,0,42,0
2124977,X.X.X.X,9710283,1343945,28161,3287,74,8224,61,4,0,0,42,0
2134987,X.X.X.X,9756579,1351672,41216,3525,76,8280,61,6,0,0,42,0
2144995,X.X.X.X,9800834,1358629,39833,3277,77,8318,61,6,0,0,42,0
2155002,X.X.X.X,9848969,1363747,44233,1714,77,8337,61,5,0,0,42,0
2165009,X.X.X.X,9889299,1368428,36925,1657,77,8363,61,5,0,0,42,0
2175010,X.X.X.X,9949541,1374914,9256,643,77,8393,61,3,0,0,42,0
2185021,X.X.X.X,10011061,1382744,56403,3568,77,8430,61,4,0,0,42,0
2195033,X.X.X.X,10072304,1391646,56019,4390,78,8483,61,6,0,0,42,0
2205036,X.X.X.X,10111160,1398788,34498,3558,78,8531,61,4,0,0,42,0
2215048,X.X.X.X,10169682,1407693,53271,4423,79,8573,61,7,0,0,42,0
2225055,X.X.X.X,10221380,1416238,46179,4135,79,8619,61,6,0,0,42,0
2235058,X.X.X.X,10280948,1423409,54764,3077,79,8657,61,3,0,0,43,0
2245071,X.X.X.X,10356155,1430611,69529,2654,80,8678,61,3,0,0,43,0
2255086,X.X.X.X,10420876,1438031,58634,2826,80,8696,61,4,0,0,43,0
2265098,X.X.X.X,10479132,1445137,52091,2712,80,8714,61,4,0,0,43,0
2275105,X.X.X.X,10540018,1452794,55110,3207,80,8732,61,3,0,0,43,0
2285109,X.X.X.X,10602344,1460742,56185,3562,82,8763,65,10,0,0,43,0
2295110,X.X.X.X,10648233,1468134,6873,575,83,8811,69,8,0,0,43,0
2305115,X.X.X.X,10684264,1475484,31508,3846,83,8859,61,6,0,0,43,0
2315119,X.X.X.X,10730171,1483435,40773,3843,84,8917,61,6,0,0,43,0
2325120,X.X.X.X,10774678,1490092,39547,3051,86,8967,61,5,0,0,43,0
2335122,X.X.X.X,10817138,1496048,37959,2666,88,9005,66,15,0,0,43,0
2345123,X.X.X.X,10880059,1504402,56854,3934,88,9059,61,7,0,0,43,0
2355126,X.X.X.X,10931885,1511520,46653,3384,91,9115,61,5,0,0,43,0
2365137,X.X.X.X,10980294,1518412,43059,3242,91,9165,61,4,0,0,43,0
2375143,X.X.X.X,11020279,1524809,35973,3267,92,9213,61,4,0,0,43,0
2385147,X.X.X.X,11093376,1532130,67913,3161,93,9260,61,7,0,0,43,0
2395153,X.X.X.X,11134253,1538507,36888,3267,93,9293,61,5,0,0,43,0
2405170,X.X.X.X,11183962,1546640,44307,3899,93,9334,61,4,0,0,43,0
2415209,X.X.X.X,11225508,1553490,5229,507,93,9366,61,4,0,0,43,0
2425224,X.X.X.X,11273124,1561914,42423,4308,93,9400,61,4,0,0,43,0
2435230,X.X.X.X,11327472,1571066,48743,4460,93,9450,61,4,0,0,44,0
2445239,X.X.X.X,11379950,1579116,47919,4152,93,9497,61,4,0,0,44,0
2455250,X.X.X.X,11467819,1589100,81733,4824,96,9555,61,6,0,0,44,0
2465255,X.X.X.X,11535139,1596389,62438,3049,96,9589,61,6,0,0,44,0
2475269,X.X.X.X,11624972,1605461,84720,4364,96,9644,61,4,0,0,44,0
2485278,X.X.X.X,11701259,1613646,70518,3461,96,9673,61,4,0,0,45,0
2495283,X.X.X.X,11744906,1620808,38519,2956,96,9690,61,5,0,0,45,0
2505288,X.X.X.X,11789395,1627499,39569,2745,97,9709,61,5,0,0,45,0
2515301,X.X.X.X,11849321,1634996,54536,3027,97,9728,61,4,0,0,45,0
2525307,X.X.X.X,11884058,1639723,31550,2065,97,9746,61,4,0,0,46,0
2014-11-15T16-03-05: Memory Allocations 
 Current Allocations = 0 
 Total Allocations = 543389 
 Max Allocations = 307 
 Out of Pool Allocations = 11425 
 Out of Pool dealloc = 11425 

