2014-11-12T08-53-46: LogOut_File: : logfile started
2014-11-12T08-53-46: Net Status: low-level initialize success.
2014-11-12T08-53-46: Note that this new version (12/19/2011) has reduced the frequency of updates so the numbers will be larger
2014-11-12T08-53-46: time = time of logging
2014-11-12T08-53-46: address = address of IP address
2014-11-12T08-53-46: incoming = total size of messages set to me in bytes. Spikes can indicate lag.
2014-11-12T08-53-46: outgoing = total size of messages set from me in bytes. Spikes can indicate lag.
2014-11-12T08-53-46: app_ctos = client to server bytes delta excluding overheads (app data only)
2014-11-12T08-53-46: app_stoc = server to client bytes delta excluding overheads (app data only)
2014-11-12T08-53-46: loss = number of packets lost. Can indicate lags.  Some node on the network is dropping packets or taking to long and we have to resend them.
2014-11-12T08-53-46: sent = number of packets sent. Spikes can indicate lag.
2014-11-12T08-53-46: ping = how long it takes for a packet to get back and forth. Spikes can indicate lag.
2014-11-12T08-53-46: variance = how much the ping is changing from avg ping. Spikes can indicate lag.
2014-11-12T08-53-46: reliable delayed = This occurs when we drop reliable packets from sending this frame because we are sending to much data. Unreliable are more likely to be dropped than reliable.
2014-11-12T08-53-46: unreliable delayed = This occurs when we drop unreliable packets from sending this frame because we are sending to much data.
2014-11-12T08-53-46: app update delayed = This occurs when the app is taking to long to run code caused by network packets (ie CPU) and packets are delayed until the next frame
2014-11-12T08-53-46: Time spent in critical section (frame) = This is the time the network thread is blocking the main thread from doing anything.
2014-11-12T08-53-46: [time], [address], [incoming], [outgoing], [app_ctos], [app_stoc], [loss], [sent], [ping], [variance], [reliable delayed], [unreliable delayed], [app update delayed], [Time spent in critical section (frame)]
2014-11-12T08-53-46: Network Thread stall for 97
5464,X.X.X.X,202,194,0,0,0,10,191,178,0,0,0,0
15793,X.X.X.X,9142,1375,7739,519,0,43,61,7,0,0,4,0
26068,X.X.X.X,12760,2123,2490,420,0,61,61,7,0,0,5,0
36418,X.X.X.X,16278,2727,2400,300,0,79,61,6,0,0,7,0
47414,X.X.X.X,21590,3415,3480,360,1,100,61,7,0,0,9,0
57627,X.X.X.X,22588,3669,780,30,2,119,61,6,0,0,9,0
67991,X.X.X.X,22928,3901,0,0,2,137,61,3,0,0,9,0
82949,X.X.X.X,23396,4255,0,30,2,164,61,4,0,0,9,0
93161,X.X.X.X,30086,5238,4830,605,2,182,61,4,0,0,9,0
103229,X.X.X.X,36658,6214,4740,600,2,200,61,4,0,0,9,0
113310,X.X.X.X,43246,7190,4770,600,4,220,61,6,0,0,9,0
123380,X.X.X.X,50384,8166,5190,600,4,238,61,5,0,0,9,0
133466,X.X.X.X,57770,9142,5370,600,4,256,61,4,0,0,9,0
143554,X.X.X.X,65232,10118,5400,600,4,274,61,4,0,0,9,0
153641,X.X.X.X,72702,11098,5400,600,4,291,61,4,0,0,9,0
163738,X.X.X.X,80162,12074,5400,600,4,309,58,6,0,0,9,0
173840,X.X.X.X,99611,13312,5310,630,4,327,58,5,0,0,10,0
186045,X.X.X.X,104607,14070,5840,390,4,349,58,3,0,0,22,0
196051,X.X.X.X,125329,15594,6148,236,5,374,58,5,0,0,27,0
206056,X.X.X.X,131265,19337,4014,2285,5,424,58,3,0,0,27,0
