2018-07-07T23-04-08: LogOut_File: : logfile started
2018-07-07T23-04-08: Net Status: low-level initialize success.
2018-07-07T23-04-08: Note that this new version (12/19/2011) has reduced the frequency of updates so the numbers will be larger
2018-07-07T23-04-08: time = time of logging
2018-07-07T23-04-08: address = address of IP address
2018-07-07T23-04-08: incoming = total size of messages set to me in bytes. Spikes can indicate lag.
2018-07-07T23-04-08: outgoing = total size of messages set from me in bytes. Spikes can indicate lag.
2018-07-07T23-04-08: app_ctos = client to server bytes delta excluding overheads (app data only)
2018-07-07T23-04-08: app_stoc = server to client bytes delta excluding overheads (app data only)
2018-07-07T23-04-08: loss = number of packets lost. Can indicate lags.  Some node on the network is dropping packets or taking to long and we have to resend them.
2018-07-07T23-04-08: sent = number of packets sent. Spikes can indicate lag.
2018-07-07T23-04-08: ping = how long it takes for a packet to get back and forth. Spikes can indicate lag.
2018-07-07T23-04-08: variance = how much the ping is changing from avg ping. Spikes can indicate lag.
2018-07-07T23-04-08: reliable delayed = This occurs when we drop reliable packets from sending this frame because we are sending to much data. Unreliable are more likely to be dropped than reliable.
2018-07-07T23-04-08: unreliable delayed = This occurs when we drop unreliable packets from sending this frame because we are sending to much data.
2018-07-07T23-04-08: app update delayed = This occurs when the app is taking to long to run code caused by network packets (ie CPU) and packets are delayed until the next frame
2018-07-07T23-04-08: Time spent in critical section (frame) = This is the time the network thread is blocking the main thread from doing anything.
2018-07-07T23-04-08: [time], [address], [incoming], [outgoing], [app_ctos], [app_stoc], [loss], [sent], [ping], [variance], [reliable delayed], [unreliable delayed], [app update delayed], [Time spent in critical section (frame)]
611692,X.X.X.X,174482243,25013603,3649037,315393,20,2185,10,6,0,38519,9,0
621698,X.X.X.X,178218431,25539320,3229288,278651,21,2213,12,10,0,39367,9,0
631701,X.X.X.X,181708487,26046122,3070256,268238,21,2233,10,4,0,40216,9,0
641703,X.X.X.X,186712538,26795960,4463885,396900,21,2253,8,6,0,41395,9,0
651707,X.X.X.X,191236474,27467844,3956325,357076,21,2292,16,11,0,42518,9,0
661710,X.X.X.X,196431092,28180255,4490564,377255,21,2314,11,8,0,43640,9,0
671713,X.X.X.X,200420262,28756167,3501766,305508,23,2370,11,9,0,44539,9,0
681721,X.X.X.X,204796399,29371038,3768799,326493,25,2420,13,12,0,45565,9,0
691728,X.X.X.X,209911365,30091118,4428783,381886,26,2456,13,8,0,46701,9,0
701730,X.X.X.X,215698902,30907557,5052629,432951,26,2475,12,6,0,48021,9,0
711782,X.X.X.X,222653146,31853160,5975409,500723,26,2496,9,6,0,49656,9,0
721785,X.X.X.X,229495219,32786790,5903622,494184,27,2516,10,10,0,51284,9,0
731791,X.X.X.X,235804127,33671492,5505063,468284,27,2536,7,6,0,52803,9,0
741792,X.X.X.X,240648316,34343949,4171229,357027,28,2568,15,7,0,53873,9,0
751794,X.X.X.X,245055792,34944571,3800524,318356,28,2589,14,7,0,54782,9,0
761803,X.X.X.X,249267741,35542102,3667371,316519,28,2611,9,6,0,55795,9,0
771848,X.X.X.X,253677532,36175715,3856347,335439,28,2632,8,6,0,56836,9,0
781888,X.X.X.X,257729175,36775897,3591801,317660,28,2652,7,4,0,57844,9,0
791889,X.X.X.X,262715458,37509546,4364101,389637,28,2695,15,7,0,59041,9,0
801898,X.X.X.X,267841648,38255086,4489545,395642,30,2745,16,6,0,60322,9,0
811905,X.X.X.X,273792504,39073975,5152468,433837,30,2766,12,9,0,61618,9,0
821906,X.X.X.X,278283372,39698482,3885404,330613,30,2785,9,6,0,62646,9,0
831910,X.X.X.X,282960765,40366817,4085111,353817,30,2806,7,6,0,63768,9,0
841914,X.X.X.X,287526507,41031959,4024342,352168,31,2827,8,5,0,64851,9,0
851920,X.X.X.X,292824503,41788006,4545301,402075,33,2873,15,10,0,66093,9,1
861961,X.X.X.X,296990343,42383279,3637413,315255,33,2894,9,10,0,67112,9,0
871966,X.X.X.X,300690975,42917242,3246144,282607,33,2914,10,10,0,67927,9,0
882008,X.X.X.X,304276561,43460581,3205372,287613,33,2935,7,7,0,68767,9,0
892030,X.X.X.X,308669491,44074444,3807594,324961,33,2954,10,8,0,69797,9,0
902073,X.X.X.X,312384131,44631035,3309782,294557,33,2974,12,9,0,70754,9,0
912124,X.X.X.X,317945220,45404270,4843205,409325,33,2995,9,10,0,72077,9,0
922129,X.X.X.X,322309081,46020986,3798612,326466,33,3015,8,9,0,73104,9,0
932174,X.X.X.X,326123277,46602354,3423624,307694,34,3036,8,7,0,74099,9,0
942184,X.X.X.X,330336703,47241977,3776394,338557,34,3056,8,8,0,75225,9,0
952232,X.X.X.X,334753135,47891524,3908090,343857,34,3076,14,11,0,76323,9,0
962287,X.X.X.X,339356621,48575103,4101696,361809,34,3096,13,8,0,77483,9,0
972346,X.X.X.X,344602525,49340034,4648914,404897,34,3116,11,9,0,78783,9,0
982403,X.X.X.X,348681964,49927987,3582173,311251,35,3136,22,12,0,79770,9,0
992446,X.X.X.X,352835142,50562372,3734778,335759,35,3156,10,7,0,80803,9,0
1002469,X.X.X.X,357098458,51218157,3844636,347111,35,3176,8,7,0,81897,9,0
1012522,X.X.X.X,361217790,51828350,3657146,323031,36,3197,14,10,0,82919,9,0
1022550,X.X.X.X,366658974,52633704,4855331,426248,36,3217,16,10,0,84310,9,0
1032608,X.X.X.X,371576348,53367859,4393788,388601,36,3237,15,10,0,85596,9,1
1042642,X.X.X.X,375560676,53962667,3552264,314846,36,3257,14,12,0,86596,9,0
1052679,X.X.X.X,379446504,54570999,3531798,321954,37,3278,13,13,0,87585,9,0
1062731,X.X.X.X,383045696,55124267,3241006,292870,37,3297,17,9,0,88506,9,0
1072739,X.X.X.X,386764882,55671675,3296458,289794,37,3316,25,9,0,89424,9,0
1082749,X.X.X.X,391086803,56305641,3851397,335540,37,3337,24,14,0,90534,9,0
1092750,X.X.X.X,395082264,56892801,3542236,310924,37,3358,36,16,0,91579,9,0
1102751,X.X.X.X,399838368,57559924,4168594,353379,37,3386,27,15,0,92725,9,0
1112757,X.X.X.X,404685645,58252840,4274923,367032,37,3423,27,8,0,93912,9,0
2018-07-07T23-22-51: Memory Allocations 
 Current Allocations = 0 
 Total Allocations = 28219988 
 Max Allocations = 2665 
 Out of Pool Allocations = 37180 
 Out of Pool dealloc = 37180 

