2014-11-12T10-37-11: LogOut_File: : logfile started
2014-11-12T10-37-11: Net Status: low-level initialize success.
2014-11-12T10-37-11: Note that this new version (12/19/2011) has reduced the frequency of updates so the numbers will be larger
2014-11-12T10-37-11: time = time of logging
2014-11-12T10-37-11: address = address of IP address
2014-11-12T10-37-11: incoming = total size of messages set to me in bytes. Spikes can indicate lag.
2014-11-12T10-37-11: outgoing = total size of messages set from me in bytes. Spikes can indicate lag.
2014-11-12T10-37-11: app_ctos = client to server bytes delta excluding overheads (app data only)
2014-11-12T10-37-11: app_stoc = server to client bytes delta excluding overheads (app data only)
2014-11-12T10-37-11: loss = number of packets lost. Can indicate lags.  Some node on the network is dropping packets or taking to long and we have to resend them.
2014-11-12T10-37-11: sent = number of packets sent. Spikes can indicate lag.
2014-11-12T10-37-11: ping = how long it takes for a packet to get back and forth. Spikes can indicate lag.
2014-11-12T10-37-11: variance = how much the ping is changing from avg ping. Spikes can indicate lag.
2014-11-12T10-37-11: reliable delayed = This occurs when we drop reliable packets from sending this frame because we are sending to much data. Unreliable are more likely to be dropped than reliable.
2014-11-12T10-37-11: unreliable delayed = This occurs when we drop unreliable packets from sending this frame because we are sending to much data.
2014-11-12T10-37-11: app update delayed = This occurs when the app is taking to long to run code caused by network packets (ie CPU) and packets are delayed until the next frame
2014-11-12T10-37-11: Time spent in critical section (frame) = This is the time the network thread is blocking the main thread from doing anything.
2014-11-12T10-37-11: [time], [address], [incoming], [outgoing], [app_ctos], [app_stoc], [loss], [sent], [ping], [variance], [reliable delayed], [unreliable delayed], [app update delayed], [Time spent in critical section (frame)]
286890,X.X.X.X,206141,29611,1997,654,3,559,58,4,0,0,21,0
296897,X.X.X.X,208575,31478,1401,1111,3,584,58,5,0,0,21,0
306904,X.X.X.X,210748,32283,1354,223,3,603,57,4,0,0,21,0
316911,X.X.X.X,213102,33414,1476,509,3,620,57,4,0,0,21,0
326918,X.X.X.X,216330,36158,1953,1796,3,653,57,3,0,0,21,0
336925,X.X.X.X,230313,40689,11576,2561,3,685,57,4,0,0,21,0
346932,X.X.X.X,239608,44812,7134,2479,3,720,57,4,0,0,22,0
356939,X.X.X.X,266814,50715,23974,3493,3,767,57,4,0,0,23,0
366945,X.X.X.X,287728,55365,18437,2682,3,805,58,4,0,0,23,0
376952,X.X.X.X,307580,59424,17332,2197,3,841,58,4,0,0,23,0
386959,X.X.X.X,356711,65677,27985,1597,3,883,58,4,0,0,23,0
396967,X.X.X.X,399433,72604,38572,3247,3,923,58,5,0,0,23,0
406973,X.X.X.X,451808,80180,47899,3606,4,974,58,5,0,0,23,0
416980,X.X.X.X,520261,87458,63470,3192,4,1021,58,4,0,0,23,0
426987,X.X.X.X,574598,95201,49318,3427,4,1068,58,4,0,0,23,0
436995,X.X.X.X,638572,102921,58981,3508,4,1117,58,4,0,0,23,0
447001,X.X.X.X,709201,110580,65576,3477,4,1165,58,4,0,0,23,0
457007,X.X.X.X,771791,118811,58054,3761,4,1214,58,4,0,0,23,0
467017,X.X.X.X,841205,127118,64245,3787,4,1277,58,4,0,0,23,0
477029,X.X.X.X,908779,135234,62462,3696,4,1329,58,4,0,0,23,0
487046,X.X.X.X,959557,142958,46024,3652,4,1375,58,5,0,0,23,0
497052,X.X.X.X,1008244,149936,44139,3300,7,1437,58,5,0,0,23,0
507059,X.X.X.X,1062553,157305,27501,1864,7,1481,58,4,0,0,23,0
517065,X.X.X.X,1108005,165003,40627,3602,7,1528,58,4,0,0,23,0
527073,X.X.X.X,1149441,172006,37073,3357,8,1577,58,4,0,0,23,0
537079,X.X.X.X,1206618,179860,52171,3634,8,1626,58,3,0,0,23,0
547086,X.X.X.X,1268122,188057,56567,3759,8,1675,58,4,0,0,23,0
557093,X.X.X.X,1327440,195794,53977,3515,8,1719,58,4,0,0,23,0
567113,X.X.X.X,1399457,203954,66971,3734,8,1778,58,4,0,0,23,0
577124,X.X.X.X,1466620,211836,62107,3598,8,1822,58,4,0,0,23,0
587130,X.X.X.X,1527253,219756,56206,3880,8,1893,58,4,0,0,23,0
597138,X.X.X.X,1600157,227580,67644,3440,8,1933,58,3,0,0,24,0
607142,X.X.X.X,1649812,233231,45519,2047,8,1953,58,4,0,0,24,0
617152,X.X.X.X,1687184,237742,33599,1501,8,1972,58,4,0,0,24,0
627158,X.X.X.X,1734118,243113,30267,1338,10,2000,58,4,0,0,24,0
637164,X.X.X.X,1796511,251226,57564,3679,10,2044,58,5,0,0,24,0
647172,X.X.X.X,1848982,259132,47600,3820,10,2104,58,5,0,0,24,0
657179,X.X.X.X,1909723,267195,55525,3805,10,2152,58,3,0,0,24,1
667186,X.X.X.X,1964644,275052,50057,3681,10,2200,58,4,0,0,25,0
677192,X.X.X.X,2019271,282417,49985,3401,11,2247,58,4,0,0,25,0
687199,X.X.X.X,2069502,289724,45176,3369,11,2291,58,4,0,0,25,0
697206,X.X.X.X,2124144,297498,49889,3634,11,2339,58,4,0,0,25,0
707212,X.X.X.X,2167064,304586,38283,3400,11,2386,58,4,0,0,25,0
717219,X.X.X.X,2222341,311796,50723,3232,11,2428,58,4,0,0,25,0
727226,X.X.X.X,2280786,319776,53528,3750,11,2476,58,4,0,0,25,0
737233,X.X.X.X,2344976,327286,59395,3342,11,2521,58,4,0,0,25,0
747240,X.X.X.X,2413151,335107,41098,2052,11,2561,58,4,0,0,25,0
757247,X.X.X.X,2471876,343165,54022,3774,13,2609,58,5,0,0,25,0
767254,X.X.X.X,2520025,350809,43593,3756,13,2649,58,5,0,0,25,0
777261,X.X.X.X,2569782,358002,45210,3427,13,2689,58,4,0,0,25,0
787269,X.X.X.X,2636341,365479,62032,3351,13,2732,58,4,0,0,25,0
797274,X.X.X.X,2693261,372110,52314,3025,13,2773,58,4,0,0,25,0
807282,X.X.X.X,2751743,379310,53804,3246,13,2813,58,4,0,0,25,0
817288,X.X.X.X,2807359,386889,51228,3473,14,2856,59,5,0,0,25,0
827295,X.X.X.X,2844642,392847,33199,2680,14,2893,59,4,0,0,25,0
837301,X.X.X.X,2894191,400401,44835,3594,14,2941,60,5,0,0,25,0
847309,X.X.X.X,2945628,407999,46934,3604,15,2987,60,4,0,0,25,0
857316,X.X.X.X,3009102,416725,58354,4492,16,3042,60,4,0,0,27,0
867323,X.X.X.X,3064731,421410,32624,730,16,3062,60,4,0,0,27,0
877326,X.X.X.X,3112499,425515,44463,1241,16,3081,60,4,0,0,27,0
887337,X.X.X.X,3146166,429803,30341,1660,17,3103,60,4,0,0,27,0
897344,X.X.X.X,3201720,436558,51015,3007,17,3138,60,4,0,0,27,0
907351,X.X.X.X,3249971,442988,44042,2718,17,3170,59,3,0,0,27,0
917357,X.X.X.X,3301748,449353,47632,2839,17,3207,59,4,0,0,27,0
927364,X.X.X.X,3387212,458098,79728,4015,17,3269,59,4,0,0,27,0
937371,X.X.X.X,3454158,466098,61092,3658,18,3314,59,4,0,0,27,0
947378,X.X.X.X,3516882,473742,57914,3586,18,3364,59,4,0,0,27,0
957386,X.X.X.X,3589139,481198,67356,3168,19,3406,59,4,0,0,27,0
967392,X.X.X.X,3640562,488311,46378,3217,20,3447,60,4,0,0,27,0
977398,X.X.X.X,3684314,494364,40010,2965,21,3487,60,4,0,0,27,0
987405,X.X.X.X,3737504,500231,31237,1824,21,3523,60,4,0,0,27,0
997412,X.X.X.X,3819471,508031,77240,3460,21,3564,60,4,0,0,27,0
1007419,X.X.X.X,3866872,513685,43392,2416,22,3603,60,6,0,0,27,0
1017426,X.X.X.X,3920230,520507,49017,3188,22,3640,60,4,0,0,27,0
1027434,X.X.X.X,3983765,528049,58442,3394,22,3683,60,4,0,0,27,0
1037440,X.X.X.X,4035666,535220,47638,3481,22,3733,60,4,0,0,27,0
1047447,X.X.X.X,4089815,542402,49699,3338,22,3781,60,4,0,0,27,0
1057454,X.X.X.X,4137020,549586,42767,3316,22,3834,60,4,0,0,27,0
1067460,X.X.X.X,4172547,555538,31908,2980,22,3872,60,4,0,0,27,0
1077467,X.X.X.X,4227098,562175,50483,3035,22,3910,60,4,0,0,27,0
1087474,X.X.X.X,4284243,569712,52838,3489,22,3958,60,4,0,0,27,0
1097480,X.X.X.X,4336714,576440,47785,3158,22,4004,60,4,0,0,27,0
1107489,X.X.X.X,4405949,584209,38750,2124,22,4049,60,4,0,0,27,0
1117495,X.X.X.X,4474098,591769,63399,3402,22,4091,60,4,0,0,27,0
1127502,X.X.X.X,4518986,598095,41290,3126,22,4138,60,4,0,0,27,0
1137509,X.X.X.X,4582852,605558,59024,3393,22,4191,60,4,0,0,27,0
1147515,X.X.X.X,4627783,612812,40709,3418,22,4237,60,4,0,0,27,0
1157522,X.X.X.X,4673316,619683,41646,3409,24,4287,60,6,0,0,27,0
1167529,X.X.X.X,4733622,627688,55551,3771,24,4342,60,4,0,0,27,0
1177536,X.X.X.X,4783179,635027,44162,3367,25,4382,60,6,0,0,27,0
1187542,X.X.X.X,4828875,641655,41220,2988,26,4415,60,5,0,0,27,0
1197550,X.X.X.X,4883553,646558,50635,1517,27,4435,60,4,0,0,27,0
1207557,X.X.X.X,4925365,652622,37519,2480,27,4454,60,4,0,0,27,0
1217563,X.X.X.X,4986335,659046,56218,2468,27,4475,60,4,0,0,27,0
1227571,X.X.X.X,5040846,665058,33002,1653,27,4513,60,4,0,0,27,0
1237577,X.X.X.X,5098255,671784,52695,2864,28,4545,60,4,0,0,27,0
1247584,X.X.X.X,5175324,679488,72373,3472,28,4600,60,4,0,0,27,0
1257591,X.X.X.X,5251042,687712,70618,3830,28,4659,60,4,0,0,27,0
1267597,X.X.X.X,5290447,694288,35115,3050,28,4707,60,4,0,0,27,0
1277605,X.X.X.X,5339791,700686,44635,2984,30,4745,60,4,0,0,27,0
1287612,X.X.X.X,5386896,708133,42343,3579,30,4786,60,4,0,0,27,0
1297619,X.X.X.X,5426910,713963,35535,2728,30,4820,60,4,0,0,27,0
1307626,X.X.X.X,5470743,720713,39141,3078,30,4856,60,4,0,0,27,0
1317633,X.X.X.X,5524419,727902,48757,3227,30,4901,60,4,0,0,28,0
1327639,X.X.X.X,5571740,734334,43116,2944,30,4942,60,4,0,0,28,0
1337646,X.X.X.X,5625597,742222,48575,3816,30,4985,60,4,0,0,28,0
1347653,X.X.X.X,5689913,750165,39615,2342,30,5037,60,4,0,0,28,0
1357665,X.X.X.X,5763306,759502,67972,4481,30,5095,60,4,0,0,28,0
1367688,X.X.X.X,5834623,768811,65733,4541,31,5151,60,4,0,0,28,0
1377693,X.X.X.X,5878520,776332,39215,3779,32,5212,60,4,0,0,28,0
1387698,X.X.X.X,5930706,784377,47138,3743,32,5260,59,4,0,0,28,0
1397704,X.X.X.X,5974543,790317,39454,2268,32,5282,58,4,0,0,28,0
1407712,X.X.X.X,6039429,798106,59982,3685,32,5328,58,4,0,0,28,0
1417717,X.X.X.X,6138455,807912,93116,4432,32,5376,58,4,0,0,28,0
1427724,X.X.X.X,6213316,817287,69777,4529,32,5421,58,4,0,0,28,0
1437731,X.X.X.X,6277928,826343,59145,4426,32,5474,58,4,0,0,28,0
1447738,X.X.X.X,6329428,834863,46440,4158,33,5550,58,4,0,0,28,0
1457746,X.X.X.X,6375348,842839,40782,3808,33,5597,58,4,0,0,28,0
1467752,X.X.X.X,6432519,851362,34196,2649,34,5649,58,4,0,0,28,0
1477761,X.X.X.X,6486196,858120,48657,2662,34,5668,58,4,0,0,28,0
1487767,X.X.X.X,6536716,862279,46737,1079,34,5687,58,4,0,0,28,0
1497773,X.X.X.X,6590880,868133,49749,2270,34,5717,58,4,0,0,28,0
1507779,X.X.X.X,6635061,873407,40102,1952,35,5740,58,7,0,0,28,0
1517786,X.X.X.X,6673454,880228,33801,3335,35,5789,58,4,0,0,28,0
1527794,X.X.X.X,6747558,888125,68921,3563,36,5827,58,5,0,0,28,0
1537800,X.X.X.X,6818924,897183,65977,4564,36,5901,58,4,0,0,28,0
1547808,X.X.X.X,6899759,906451,75423,4316,36,5940,58,4,0,0,28,0
1557814,X.X.X.X,6990396,915089,84872,3936,36,5977,58,4,0,0,28,0
1567817,X.X.X.X,7064531,924390,68897,4521,36,6046,58,4,0,0,28,0
1577828,X.X.X.X,7161886,933896,91418,4204,36,6106,58,3,0,0,28,0
1587835,X.X.X.X,7247027,944551,49506,3176,36,6168,58,4,0,0,28,0
1597841,X.X.X.X,7314936,953776,62288,4349,36,6218,58,4,0,0,28,0
1607848,X.X.X.X,7371742,962402,51831,4238,36,6268,58,4,0,0,28,0
1617855,X.X.X.X,7425306,969640,48630,3334,37,6305,58,7,0,0,28,0
1627862,X.X.X.X,7470357,975735,40717,2613,38,6336,58,6,0,0,28,0
1637869,X.X.X.X,7521725,981645,47329,2382,38,6363,58,4,0,0,28,0
1647877,X.X.X.X,7590049,989440,63166,3653,38,6412,58,4,0,0,28,0
1657883,X.X.X.X,7642602,997045,47722,3539,38,6451,58,4,0,0,28,0
1667890,X.X.X.X,7692908,1003921,46006,3346,39,6495,58,4,0,0,28,0
1677896,X.X.X.X,7759713,1010813,62009,3258,39,6532,58,4,0,0,28,0
1687904,X.X.X.X,7817651,1019022,53280,4187,39,6593,58,4,0,0,28,0
1697912,X.X.X.X,7873606,1027125,50641,3875,39,6637,58,5,0,0,28,0
1707917,X.X.X.X,7941232,1035705,34364,2558,39,6711,58,3,0,0,28,0
1717924,X.X.X.X,7992295,1043439,45683,3660,39,6754,58,4,0,0,28,0
1727931,X.X.X.X,8046349,1051205,49492,3684,39,6803,58,4,0,0,28,0
1737938,X.X.X.X,8115650,1059639,63949,3978,40,6846,58,4,0,0,28,0
1747945,X.X.X.X,8160307,1066843,39979,3648,40,6884,58,4,0,0,28,0
1757952,X.X.X.X,8201102,1071510,36966,1561,40,6905,58,4,0,0,28,0
1767959,X.X.X.X,8254417,1075686,49574,1062,40,6925,58,4,0,0,28,0
1777966,X.X.X.X,8283233,1079246,25532,986,40,6944,59,6,0,0,28,0
1787973,X.X.X.X,8327690,1083280,40854,1006,40,6962,58,4,0,0,28,0
1797979,X.X.X.X,8376956,1087949,45644,1625,40,6987,57,4,0,0,28,0
1807985,X.X.X.X,8421464,1092664,40335,1609,40,7007,57,4,0,0,28,0
1817993,X.X.X.X,8484983,1101391,58254,4243,40,7055,58,4,0,0,28,0
1827994,X.X.X.X,8546799,1109632,39338,2726,40,7108,58,4,0,0,28,0
1838007,X.X.X.X,8618865,1118418,66614,4186,40,7156,58,4,0,0,28,0
1848014,X.X.X.X,8677469,1126299,53827,3739,40,7201,58,4,0,0,28,0
1858020,X.X.X.X,8722581,1133596,40472,3483,40,7233,58,4,0,0,28,0
1868028,X.X.X.X,8792379,1141549,63814,3639,40,7273,58,4,0,0,28,0
1878034,X.X.X.X,8839701,1149419,42195,3904,40,7320,58,3,0,0,28,0
1888046,X.X.X.X,8933001,1158251,86830,4000,40,7375,58,4,0,0,28,0
1898052,X.X.X.X,9008571,1166511,70800,4050,41,7438,58,7,0,0,28,0
1908056,X.X.X.X,9085018,1175925,71015,4472,41,7503,58,4,0,0,28,0
1918067,X.X.X.X,9151523,1183776,61447,3709,42,7550,58,7,0,0,28,0
1928069,X.X.X.X,9218250,1191872,61808,3800,43,7602,58,4,0,0,28,0
1938075,X.X.X.X,9269524,1198852,46827,3494,43,7647,58,4,0,0,28,0
1948084,X.X.X.X,9331026,1207510,36884,2757,44,7688,58,3,0,0,28,0
1958089,X.X.X.X,9385962,1215969,49369,3929,44,7736,58,4,0,0,28,0
1968096,X.X.X.X,9431667,1223762,40630,3719,45,7783,58,4,0,0,28,0
1978097,X.X.X.X,9529926,1233447,91608,4305,45,7830,58,4,0,0,28,0
1988103,X.X.X.X,9609472,1242982,73867,4451,45,7876,58,4,0,0,28,0
1998117,X.X.X.X,9688420,1252649,73181,4567,49,7942,58,4,0,0,28,0
2008129,X.X.X.X,9781094,1262590,86484,4589,49,8017,58,4,0,0,28,0
2018132,X.X.X.X,9859019,1271612,72203,4160,51,8070,58,4,0,0,28,0
2028143,X.X.X.X,9899231,1275798,37984,1922,52,8101,58,4,0,0,29,0
2014-11-12T11-11-04: Memory Allocations 
 Current Allocations = 0 
 Total Allocations = 424653 
 Max Allocations = 210 
 Out of Pool Allocations = 10918 
 Out of Pool dealloc = 10918 

