2026-08-26T00-46-01: LogOut_File: : logfile started
2026-08-26T00-46-01: Net Status: low-level initialize success.
2026-08-26T00-46-01: Note that this new version (12/19/2011) has reduced the frequency of updates so the numbers will be larger
2026-08-26T00-46-01: time = time of logging
2026-08-26T00-46-01: address = address of IP address
2026-08-26T00-46-01: incoming = total size of messages set to me in bytes. Spikes can indicate lag.
2026-08-26T00-46-01: outgoing = total size of messages set from me in bytes. Spikes can indicate lag.
2026-08-26T00-46-01: app_ctos = client to server bytes delta excluding overheads (app data only)
2026-08-26T00-46-01: app_stoc = server to client bytes delta excluding overheads (app data only)
2026-08-26T00-46-01: loss = number of packets lost. Can indicate lags.  Some node on the network is dropping packets or taking to long and we have to resend them.
2026-08-26T00-46-01: sent = number of packets sent. Spikes can indicate lag.
2026-08-26T00-46-01: ping = how long it takes for a packet to get back and forth. Spikes can indicate lag.
2026-08-26T00-46-01: variance = how much the ping is changing from avg ping. Spikes can indicate lag.
2026-08-26T00-46-01: reliable delayed = This occurs when we drop reliable packets from sending this frame because we are sending to much data. Unreliable are more likely to be dropped than reliable.
2026-08-26T00-46-01: unreliable delayed = This occurs when we drop unreliable packets from sending this frame because we are sending to much data.
2026-08-26T00-46-01: app update delayed = This occurs when the app is taking to long to run code caused by network packets (ie CPU) and packets are delayed until the next frame
2026-08-26T00-46-01: Time spent in critical section (frame) = This is the time the network thread is blocking the main thread from doing anything.
2026-08-26T00-46-01: [time], [address], [incoming], [outgoing], [app_ctos], [app_stoc], [loss], [sent], [ping], [variance], [reliable delayed], [unreliable delayed], [app update delayed], [Time spent in critical section (frame)]
422278,X.X.X.X,7975623,1157163,285350,8586,9,1231,7,4,0,0,7,0
432322,X.X.X.X,8274950,1193226,276577,8501,10,1252,7,7,0,0,7,0
442325,X.X.X.X,8547931,1232119,247879,8171,11,1273,7,6,0,0,7,0
452344,X.X.X.X,8792201,1264830,224002,8365,11,1293,7,4,0,0,7,0
462362,X.X.X.X,9034567,1297957,221620,8189,11,1313,7,4,0,0,7,0
472368,X.X.X.X,9276777,1330749,221748,8086,12,1334,7,7,0,0,7,0
482418,X.X.X.X,9518087,1364005,220370,8038,12,1354,7,7,0,0,7,0
492474,X.X.X.X,9765384,1397227,226573,8230,12,1374,7,7,0,0,7,0
502499,X.X.X.X,10060549,1438924,268075,8359,12,1394,7,7,0,0,7,0
512526,X.X.X.X,10312929,1476570,227930,7940,13,1415,7,7,0,0,7,0
522569,X.X.X.X,10511449,1505988,180450,8000,13,1436,7,5,0,0,7,0
532574,X.X.X.X,10724300,1537975,192965,8009,13,1456,7,4,0,0,7,0
542575,X.X.X.X,10990942,1572658,244678,7985,14,1477,11,11,0,0,7,0
552577,X.X.X.X,11230242,1608010,217110,9356,14,1512,7,4,0,0,7,0
562585,X.X.X.X,11521503,1649470,266167,11566,14,1547,7,3,0,0,7,0
572586,X.X.X.X,11761801,1682638,219892,8406,35,1599,7,4,0,0,7,0
582640,X.X.X.X,11761801,1690054,0,6010,72,1645,7,4,0,0,7,0
2026-08-26T00-55-52: Memory Allocations 
 Current Allocations = 0 
 Total Allocations = 624935 
 Max Allocations = 435 
 Out of Pool Allocations = 14971 
 Out of Pool dealloc = 14971 

