2014-11-15T14-34-20: LogOut_File: : logfile started
2014-11-15T14-34-20: Net Status: low-level initialize success.
2014-11-15T14-34-20: Note that this new version (12/19/2011) has reduced the frequency of updates so the numbers will be larger
2014-11-15T14-34-20: time = time of logging
2014-11-15T14-34-20: address = address of IP address
2014-11-15T14-34-20: incoming = total size of messages set to me in bytes. Spikes can indicate lag.
2014-11-15T14-34-20: outgoing = total size of messages set from me in bytes. Spikes can indicate lag.
2014-11-15T14-34-20: app_ctos = client to server bytes delta excluding overheads (app data only)
2014-11-15T14-34-20: app_stoc = server to client bytes delta excluding overheads (app data only)
2014-11-15T14-34-20: loss = number of packets lost. Can indicate lags.  Some node on the network is dropping packets or taking to long and we have to resend them.
2014-11-15T14-34-20: sent = number of packets sent. Spikes can indicate lag.
2014-11-15T14-34-20: ping = how long it takes for a packet to get back and forth. Spikes can indicate lag.
2014-11-15T14-34-20: variance = how much the ping is changing from avg ping. Spikes can indicate lag.
2014-11-15T14-34-20: reliable delayed = This occurs when we drop reliable packets from sending this frame because we are sending to much data. Unreliable are more likely to be dropped than reliable.
2014-11-15T14-34-20: unreliable delayed = This occurs when we drop unreliable packets from sending this frame because we are sending to much data.
2014-11-15T14-34-20: app update delayed = This occurs when the app is taking to long to run code caused by network packets (ie CPU) and packets are delayed until the next frame
2014-11-15T14-34-20: Time spent in critical section (frame) = This is the time the network thread is blocking the main thread from doing anything.
2014-11-15T14-34-20: [time], [address], [incoming], [outgoing], [app_ctos], [app_stoc], [loss], [sent], [ping], [variance], [reliable delayed], [unreliable delayed], [app update delayed], [Time spent in critical section (frame)]
664570,X.X.X.X,2258262,361553,42319,2935,27,2794,61,7,0,0,26,0
674576,X.X.X.X,2304002,367776,41249,2463,27,2818,61,7,0,0,26,0
684587,X.X.X.X,2338390,374145,30077,2887,27,2853,61,6,0,0,26,0
694594,X.X.X.X,2392100,381216,48802,3079,27,2890,61,4,0,0,26,0
704596,X.X.X.X,2430726,388082,34108,3128,27,2925,61,4,0,0,26,0
714606,X.X.X.X,2468566,393775,33778,2355,27,2956,61,4,0,0,26,0
724611,X.X.X.X,2514086,400641,21732,1806,29,2999,61,5,0,0,26,0
734622,X.X.X.X,2549585,407630,31233,3437,30,3045,61,4,0,0,26,0
744623,X.X.X.X,2600587,414823,46335,3281,30,3081,61,4,0,0,26,0
754634,X.X.X.X,2664895,422070,59813,3231,30,3115,61,4,0,0,26,0
764639,X.X.X.X,2751724,431313,78787,4419,38,3178,87,49,0,0,26,0
774652,X.X.X.X,2792719,438629,36686,3820,38,3229,61,4,0,0,26,0
784656,X.X.X.X,2836428,446433,38830,3782,38,3273,61,4,0,0,26,0
794661,X.X.X.X,2886075,453099,44442,2890,38,3305,61,4,0,0,26,0
804664,X.X.X.X,2925724,458618,35474,2113,38,3329,61,4,0,0,26,0
814666,X.X.X.X,2970169,462716,41017,1168,38,3349,61,5,0,0,26,0
824675,X.X.X.X,3006342,466504,32872,988,38,3369,61,5,0,0,26,0
834683,X.X.X.X,3042806,473093,32052,3037,38,3411,61,5,0,0,26,0
844686,X.X.X.X,3085505,478002,19394,1152,38,3435,61,5,0,0,26,0
854690,X.X.X.X,3114618,484194,25071,2912,38,3475,61,4,0,0,26,0
864699,X.X.X.X,3155826,490472,37185,2948,38,3520,61,4,0,0,26,0
874707,X.X.X.X,3203673,498074,42866,3726,40,3575,61,4,0,0,26,0
884711,X.X.X.X,3242149,505104,34057,3432,40,3627,61,5,0,0,26,0
894715,X.X.X.X,3283594,512249,37289,3671,40,3681,61,4,0,0,26,0
904726,X.X.X.X,3330506,519813,42107,3812,40,3737,61,4,0,0,26,0
914728,X.X.X.X,3373066,527223,37882,3550,40,3790,61,4,0,0,26,0
924731,X.X.X.X,3414233,534186,36914,3469,40,3839,61,4,0,0,26,0
934735,X.X.X.X,3464782,541875,45970,3771,40,3885,61,4,0,0,27,0
944736,X.X.X.X,3525044,550123,55754,4078,41,3937,61,6,0,0,27,0
954744,X.X.X.X,3573524,557899,43735,3898,41,3993,61,6,0,0,27,0
964751,X.X.X.X,3646881,565441,37887,1631,42,4037,61,4,0,0,27,0
974760,X.X.X.X,3701850,573147,50512,3630,42,4085,61,4,0,0,27,0
984772,X.X.X.X,3744444,580331,38056,3418,42,4134,61,3,0,0,27,0
994773,X.X.X.X,3790184,587319,41256,3198,42,4173,61,4,0,0,27,0
1004776,X.X.X.X,3850107,595643,54608,4124,42,4245,61,4,0,0,27,0
1014786,X.X.X.X,3886739,601910,32338,2827,42,4305,61,4,0,0,27,0
1024796,X.X.X.X,3932228,608496,41248,3062,42,4356,61,4,0,0,27,0
1034800,X.X.X.X,3974887,615098,38394,3104,42,4415,61,4,0,0,27,0
1044801,X.X.X.X,4039221,621144,59783,2360,42,4438,61,3,0,0,27,0
1054806,X.X.X.X,4079880,625370,37246,1436,42,4460,61,4,0,0,27,0
1064812,X.X.X.X,4114274,630308,30639,2006,42,4488,61,4,0,0,27,0
1074821,X.X.X.X,4153173,634271,35195,1283,43,4512,61,4,0,0,29,0
1084833,X.X.X.X,4206806,640397,22977,1892,43,4541,61,4,0,0,29,0
1094838,X.X.X.X,4247406,647762,36335,3731,43,4588,61,4,0,0,29,0
1104841,X.X.X.X,4286598,655028,34587,3578,43,4643,61,4,0,0,29,0
1114845,X.X.X.X,4342496,662329,51431,3365,43,4705,61,5,0,0,30,0
1124851,X.X.X.X,4391238,667780,44605,1897,43,4726,61,5,0,0,30,0
1134860,X.X.X.X,4436623,671753,42038,985,43,4744,61,5,0,0,30,0
1144863,X.X.X.X,4488456,676175,47680,1314,43,4767,61,4,0,0,30,0
1154872,X.X.X.X,4519615,681050,27572,2023,43,4793,61,4,0,0,30,0
1164874,X.X.X.X,4573651,688958,48925,3616,43,4837,61,4,0,0,30,0
1174881,X.X.X.X,4624941,695262,47157,2996,44,4879,61,4,0,0,30,0
1184883,X.X.X.X,4681464,702474,52476,3636,44,4953,61,4,0,0,30,0
1194894,X.X.X.X,4742228,710801,54253,4041,50,5036,150,123,0,0,30,0
1204901,X.X.X.X,4783171,718413,13813,1913,50,5090,61,5,0,0,30,0
1214905,X.X.X.X,4823769,726004,35711,3755,50,5144,61,5,0,0,30,0
1224919,X.X.X.X,4862915,731426,35012,2200,50,5176,61,4,0,0,30,0
1234923,X.X.X.X,4901179,735409,34348,1129,50,5196,61,4,0,0,30,0
1244927,X.X.X.X,4938221,739386,33466,1019,50,5215,61,4,0,0,30,0
1254929,X.X.X.X,4973034,743702,31150,1498,50,5236,61,4,0,0,30,0
1264939,X.X.X.X,5033265,748716,54890,1634,52,5262,62,12,0,0,30,0
1274942,X.X.X.X,5080210,755363,42833,3123,52,5303,61,7,0,0,30,0
1284953,X.X.X.X,5129965,762561,44753,3280,52,5345,61,6,0,0,30,0
1294956,X.X.X.X,5177038,769869,42482,3536,52,5385,60,6,0,0,30,0
1304970,X.X.X.X,5209863,776890,28538,3455,52,5424,60,4,0,0,30,0
1314975,X.X.X.X,5261218,784981,46045,4025,53,5475,61,6,0,0,30,0
1324980,X.X.X.X,5318776,792787,28079,2012,53,5527,61,5,0,0,30,0
1334984,X.X.X.X,5365671,799785,42698,3498,54,5578,61,4,0,0,30,0
1344993,X.X.X.X,5445216,808813,74065,4216,54,5652,61,4,0,0,31,0
1354994,X.X.X.X,5498388,815629,48319,2802,54,5671,61,4,0,0,31,0
1365003,X.X.X.X,5546442,821800,43729,2449,54,5689,61,4,0,0,31,0
1375008,X.X.X.X,5589848,828310,38619,2634,54,5707,61,4,0,0,31,0
1385017,X.X.X.X,5648383,833734,54321,1856,55,5727,61,5,0,0,31,0
1395026,X.X.X.X,5695968,839177,43269,1781,55,5747,61,4,0,0,31,0
1405032,X.X.X.X,5731845,843882,32097,1587,55,5772,61,4,0,0,31,0
1415037,X.X.X.X,5775465,847876,40217,1186,55,5792,61,4,0,0,31,0
1425043,X.X.X.X,5815005,851785,35913,999,55,5811,61,4,0,0,31,0
1435044,X.X.X.X,5844061,856198,25569,1585,55,5836,61,4,0,0,31,0
1445058,X.X.X.X,5903450,864037,28236,2400,61,5885,70,19,0,0,31,0
1455072,X.X.X.X,5932404,870084,24946,2793,61,5911,61,7,0,0,31,0
1465078,X.X.X.X,5988722,878112,50959,3678,61,5954,61,6,0,0,31,0
1475081,X.X.X.X,6031368,884865,38452,3321,61,5999,61,5,0,0,31,0
1485090,X.X.X.X,6067754,891945,31948,3452,62,6054,61,7,0,0,31,0
1495091,X.X.X.X,6098792,898306,26864,3119,62,6094,61,7,0,0,31,0
1505102,X.X.X.X,6174779,905318,71663,3164,62,6132,61,7,0,0,31,0
1515114,X.X.X.X,6239422,914007,59660,4263,62,6173,61,5,0,0,31,0
1525124,X.X.X.X,6284104,922080,39811,4037,63,6223,61,4,0,0,31,0
1535134,X.X.X.X,6338805,929847,49750,3721,63,6270,61,4,0,0,31,0
1545140,X.X.X.X,6367657,936554,24750,3367,64,6301,64,8,0,0,31,0
1555148,X.X.X.X,6417828,944293,45125,3729,64,6344,61,4,0,0,31,0
1565151,X.X.X.X,6489779,953255,23059,2190,66,6430,61,4,0,0,31,0
1575161,X.X.X.X,6543956,961363,48789,3686,66,6470,61,4,0,0,31,0
1585169,X.X.X.X,6589150,966419,41248,1770,66,6491,61,4,0,0,31,0
1595175,X.X.X.X,6636666,971299,43710,1806,66,6514,61,4,0,0,31,0
1605187,X.X.X.X,6676121,978574,34752,3465,66,6550,61,4,0,0,31,0
1615198,X.X.X.X,6733289,987338,52164,4414,68,6653,61,4,0,0,31,0
1625203,X.X.X.X,6780423,992775,42234,1907,68,6671,61,3,0,0,31,0
1635216,X.X.X.X,6820761,997826,33932,1783,70,6691,71,25,0,0,31,0
1645226,X.X.X.X,6872946,1005011,47114,2903,70,6709,61,7,0,0,31,0
1655230,X.X.X.X,6920586,1010681,43372,2032,70,6729,61,6,0,0,31,0
1665234,X.X.X.X,6962481,1017323,37430,3018,70,6768,61,4,0,0,31,0
1675237,X.X.X.X,7006304,1023431,39454,2556,70,6801,61,4,0,0,31,0
1685240,X.X.X.X,7069893,1029703,29729,1677,70,6845,61,4,0,0,31,0
1695250,X.X.X.X,7113957,1037393,39214,3770,70,6893,61,4,0,0,31,0
1705251,X.X.X.X,7162768,1044839,43985,3434,70,6928,61,4,0,0,31,0
1715257,X.X.X.X,7205677,1050613,39136,2602,70,6966,61,4,0,0,31,0
1725266,X.X.X.X,7267878,1057602,57761,3055,70,7031,61,4,0,0,32,0
1735273,X.X.X.X,7303285,1062658,31585,1956,70,7049,61,4,0,0,32,0
1745286,X.X.X.X,7342089,1066871,35034,1289,70,7069,61,4,0,0,32,0
1755305,X.X.X.X,7407087,1074081,60134,2834,70,7088,61,4,0,0,32,0
1765310,X.X.X.X,7456987,1080343,45648,2650,70,7112,61,4,0,0,32,0
1775315,X.X.X.X,7512715,1088593,50682,3988,70,7152,61,4,0,0,32,0
1785327,X.X.X.X,7570975,1097191,52037,4310,70,7218,61,4,0,0,33,0
1795335,X.X.X.X,7625891,1106100,48947,4329,70,7268,61,4,0,0,33,0
1805337,X.X.X.X,7666283,1113365,17290,2002,71,7314,61,4,0,0,33,0
1815341,X.X.X.X,7717700,1120382,46720,3265,71,7360,61,4,0,0,33,0
1825345,X.X.X.X,7754982,1126660,33432,3140,71,7404,61,5,0,0,33,0
1835346,X.X.X.X,7800513,1133202,41282,3124,71,7450,61,4,0,0,33,0
1845351,X.X.X.X,7856821,1139891,51924,2929,71,7488,61,3,0,0,33,0
1855357,X.X.X.X,7891890,1143207,32311,966,71,7508,61,4,0,0,33,0
1865362,X.X.X.X,7933550,1147849,38161,1808,71,7534,61,4,0,0,33,0
1875365,X.X.X.X,7971563,1153019,34562,2296,71,7568,61,4,0,0,33,0
1885366,X.X.X.X,8027830,1160612,51330,3727,71,7628,61,4,0,0,33,0
1895382,X.X.X.X,8084255,1167593,52267,3395,71,7697,61,4,0,0,33,0
1905386,X.X.X.X,8143926,1174585,54981,3306,71,7736,61,4,0,0,33,0
1915394,X.X.X.X,8196511,1181453,47688,3144,71,7778,61,4,0,0,33,0
1925395,X.X.X.X,8249077,1188746,29408,2270,71,7825,61,4,0,0,33,0
1935397,X.X.X.X,8288199,1195583,32912,3249,76,7874,89,48,0,0,33,0
1945404,X.X.X.X,8325643,1202266,32472,3215,76,7941,61,7,0,0,33,0
1955415,X.X.X.X,8376358,1209191,45840,3215,77,8008,61,5,0,0,33,0
1965421,X.X.X.X,8401534,1213642,22070,2111,77,8035,61,4,0,0,33,0
1975431,X.X.X.X,8457654,1219920,51403,2364,77,8069,61,4,0,0,33,0
1985437,X.X.X.X,8507852,1224800,46105,1616,77,8088,61,6,0,0,33,0
1995439,X.X.X.X,8541845,1229561,30409,1783,77,8106,61,7,0,0,33,0
2005516,X.X.X.X,8572816,1233286,27635,1021,77,8125,61,7,0,0,33,0
2015517,X.X.X.X,8616171,1236997,39980,973,77,8143,61,7,0,0,33,0
2025520,X.X.X.X,8649860,1240542,30735,1019,77,8162,61,7,0,0,33,0
2035528,X.X.X.X,8712924,1249479,57717,4421,77,8204,61,7,0,0,33,0
2045537,X.X.X.X,8789894,1258159,48495,2394,77,8247,61,6,0,0,33,0
2055555,X.X.X.X,8862653,1267524,66486,4679,77,8307,61,6,0,0,33,0
2065567,X.X.X.X,8931177,1277399,62052,4943,79,8379,61,6,0,0,33,0
2075577,X.X.X.X,8980460,1285873,43964,4262,79,8437,61,4,0,0,33,0
2085590,X.X.X.X,9027268,1293507,41508,3706,79,8489,61,6,0,0,33,0
2095608,X.X.X.X,9073532,1301897,40605,4092,80,8556,61,6,0,0,33,0
2105609,X.X.X.X,9141253,1310310,62329,3977,80,8597,61,6,0,0,33,0
2115614,X.X.X.X,9195673,1316201,49662,2447,82,8628,61,7,0,0,33,0
2126048,X.X.X.X,9244586,1320852,45117,1549,82,8651,61,7,0,0,33,0
2136050,X.X.X.X,9280259,1327414,31599,3406,82,8686,61,7,0,0,33,0
2146054,X.X.X.X,9337078,1335817,51069,3923,82,8734,63,11,0,0,33,0
2156059,X.X.X.X,9389745,1343685,48051,3992,82,8774,61,5,0,0,33,0
2166062,X.X.X.X,9439328,1349578,27732,1422,83,8812,61,6,0,0,33,0
2176072,X.X.X.X,9503742,1358086,58991,3972,84,8863,65,10,0,0,33,0
2186074,X.X.X.X,9560017,1366106,51249,3754,84,8909,61,5,0,0,33,0
2196084,X.X.X.X,9656003,1374915,90244,3901,86,8967,61,5,0,0,34,0
2206095,X.X.X.X,9717541,1381798,56627,2593,86,8985,61,4,0,0,34,0
2216101,X.X.X.X,9765620,1388230,43296,2540,86,9003,61,6,0,0,34,0
2226111,X.X.X.X,9815395,1393790,44978,1980,86,9022,61,6,0,0,34,0
2236116,X.X.X.X,9870212,1399513,49729,1851,86,9041,61,6,0,0,34,0
2246126,X.X.X.X,9901242,1402862,25796,869,88,9062,74,31,0,0,34,0
2256131,X.X.X.X,9940881,1408820,35001,2528,88,9098,61,6,0,0,34,0
2266141,X.X.X.X,9977265,1415571,32217,3339,88,9142,61,4,0,0,34,0
2276152,X.X.X.X,10030749,1423280,48529,3637,88,9185,61,4,0,0,34,0
2286159,X.X.X.X,10095278,1431952,41934,2875,88,9235,62,4,0,0,34,0
2296165,X.X.X.X,10150099,1439357,49817,3505,90,9285,61,4,0,0,34,0
2306169,X.X.X.X,10216795,1448091,61349,4266,91,9360,67,15,0,0,34,0
2316170,X.X.X.X,10258292,1455478,36746,3609,91,9410,61,7,0,0,34,0
2326172,X.X.X.X,10297589,1463789,34161,4135,91,9470,61,4,0,0,34,0
2336183,X.X.X.X,10368406,1473488,64950,4697,93,9543,61,5,0,0,34,0
2346186,X.X.X.X,10462078,1483440,87952,4696,94,9616,61,4,0,0,34,0
2356202,X.X.X.X,10524953,1492325,57552,4325,96,9679,61,4,0,0,34,0
2366208,X.X.X.X,10597252,1501758,61479,4419,104,9747,120,92,0,0,34,0
2376218,X.X.X.X,10661887,1510509,58994,4203,104,9794,61,7,0,0,35,0
2386225,X.X.X.X,10707684,1516993,40978,2600,104,9813,61,7,0,0,35,0
2396228,X.X.X.X,10749183,1521950,36848,1543,104,9833,61,7,0,0,35,0
2406237,X.X.X.X,10793688,1527966,23312,1371,104,9851,61,6,0,0,35,0
2416239,X.X.X.X,10843055,1533151,45238,1813,104,9869,61,6,0,0,35,0
2426246,X.X.X.X,10871641,1538078,24580,1855,104,9888,61,6,0,0,35,0
2436254,X.X.X.X,10916495,1542977,39624,1587,106,9907,77,28,0,0,35,0
2446260,X.X.X.X,10950586,1546886,30973,1227,106,9925,61,6,0,0,35,0
2456268,X.X.X.X,10993186,1552528,38513,2412,107,9956,61,6,0,0,35,0
2466273,X.X.X.X,11031643,1557778,34304,2196,107,9980,61,4,0,0,35,0
2476274,X.X.X.X,11074276,1564727,37853,3255,107,10017,61,4,0,0,35,0
2486275,X.X.X.X,11131204,1571177,52454,2676,108,10067,61,4,0,0,35,0
2496289,X.X.X.X,11164550,1577514,29145,3065,109,10105,61,4,0,0,35,0
2506302,X.X.X.X,11217957,1585892,48202,4094,109,10148,61,5,0,0,35,0
2516306,X.X.X.X,11265940,1594241,42583,4027,110,10192,61,4,0,0,35,0
2526307,X.X.X.X,11335661,1603727,45927,3210,110,10248,61,4,0,0,35,0
2536316,X.X.X.X,11445959,1614133,104067,4724,110,10322,61,4,0,0,35,0
2546322,X.X.X.X,11502928,1621037,52023,2866,110,10349,61,4,0,0,36,0
2556329,X.X.X.X,11550033,1626874,42468,2043,110,10367,61,4,0,0,36,0
2566332,X.X.X.X,11598223,1633365,43318,2449,110,10385,61,4,0,0,36,0
2576345,X.X.X.X,11652892,1640048,49804,2615,110,10403,61,6,0,0,36,0
2586357,X.X.X.X,11728261,1647432,68756,2758,111,10422,61,7,0,0,36,0
2596360,X.X.X.X,11784152,1654408,50721,2600,111,10441,61,7,0,0,36,0
2606365,X.X.X.X,11822423,1658827,34976,1731,111,10460,61,7,0,0,37,0
2014-11-15T15-17-51: Memory Allocations 
 Current Allocations = 0 
 Total Allocations = 548334 
 Max Allocations = 290 
 Out of Pool Allocations = 10899 
 Out of Pool dealloc = 10899 

