2014-11-14T12-41-40: LogOut_File: : logfile started
2014-11-14T12-41-40: Net Status: low-level initialize success.
2014-11-14T12-41-40: Note that this new version (12/19/2011) has reduced the frequency of updates so the numbers will be larger
2014-11-14T12-41-40: time = time of logging
2014-11-14T12-41-40: address = address of IP address
2014-11-14T12-41-40: incoming = total size of messages set to me in bytes. Spikes can indicate lag.
2014-11-14T12-41-40: outgoing = total size of messages set from me in bytes. Spikes can indicate lag.
2014-11-14T12-41-40: app_ctos = client to server bytes delta excluding overheads (app data only)
2014-11-14T12-41-40: app_stoc = server to client bytes delta excluding overheads (app data only)
2014-11-14T12-41-40: loss = number of packets lost. Can indicate lags.  Some node on the network is dropping packets or taking to long and we have to resend them.
2014-11-14T12-41-40: sent = number of packets sent. Spikes can indicate lag.
2014-11-14T12-41-40: ping = how long it takes for a packet to get back and forth. Spikes can indicate lag.
2014-11-14T12-41-40: variance = how much the ping is changing from avg ping. Spikes can indicate lag.
2014-11-14T12-41-40: reliable delayed = This occurs when we drop reliable packets from sending this frame because we are sending to much data. Unreliable are more likely to be dropped than reliable.
2014-11-14T12-41-40: unreliable delayed = This occurs when we drop unreliable packets from sending this frame because we are sending to much data.
2014-11-14T12-41-40: app update delayed = This occurs when the app is taking to long to run code caused by network packets (ie CPU) and packets are delayed until the next frame
2014-11-14T12-41-40: Time spent in critical section (frame) = This is the time the network thread is blocking the main thread from doing anything.
2014-11-14T12-41-40: [time], [address], [incoming], [outgoing], [app_ctos], [app_stoc], [loss], [sent], [ping], [variance], [reliable delayed], [unreliable delayed], [app update delayed], [Time spent in critical section (frame)]
1204349,X.X.X.X,5896186,801203,31120,1763,49,5281,61,4,0,0,55,0
1214357,X.X.X.X,5949965,808207,49481,3368,49,5324,61,5,0,0,56,0
1224360,X.X.X.X,5978864,814301,25172,3194,49,5366,61,4,0,0,56,0
1234365,X.X.X.X,6040272,821735,56354,3566,50,5417,61,4,0,0,56,0
1244371,X.X.X.X,6093115,829126,48252,3667,50,5463,61,4,0,0,56,0
1254379,X.X.X.X,6151962,837346,54083,4148,50,5511,61,4,0,0,56,0
1264383,X.X.X.X,6236374,845529,78349,3613,50,5558,61,4,0,0,56,0
1274406,X.X.X.X,6292244,853608,51330,4071,50,5612,61,4,0,0,57,0
1284412,X.X.X.X,6364383,861597,66320,3611,52,5662,61,7,0,0,58,0
1294416,X.X.X.X,6457885,869167,84587,2894,54,5682,81,40,0,0,59,0
1304431,X.X.X.X,6519754,875393,57737,2416,54,5700,61,7,0,0,59,0
1314438,X.X.X.X,6551548,879594,28016,1419,54,5718,61,5,0,0,59,0
1324453,X.X.X.X,6595657,885322,24261,962,54,5737,61,4,0,0,59,0
1334461,X.X.X.X,6632910,890337,33509,1813,54,5760,61,5,0,0,59,0
1344462,X.X.X.X,6662181,894342,25972,1289,54,5783,61,5,0,0,59,0
1354468,X.X.X.X,6705557,900633,39347,2899,54,5820,61,5,0,0,59,0
1364476,X.X.X.X,6757018,907845,47117,3274,54,5866,61,5,0,0,59,0
1374483,X.X.X.X,6818386,915401,56292,3464,54,5915,60,4,0,0,60,0
1384489,X.X.X.X,6889262,923518,65627,3781,57,5961,61,6,0,0,60,0
1394496,X.X.X.X,6960391,931499,66048,3573,57,6001,61,4,0,0,60,0
1404510,X.X.X.X,7021516,939057,56399,3602,57,6046,61,4,0,0,60,0
1414522,X.X.X.X,7103310,948511,73680,4622,64,6161,61,9,0,0,60,0
1424525,X.X.X.X,7153479,955978,45216,3525,64,6213,60,6,0,0,60,0
1434526,X.X.X.X,7189220,962440,31388,3344,64,6257,61,4,0,0,60,0
1444535,X.X.X.X,7269717,969873,35590,1446,64,6300,60,4,0,0,61,0
1454542,X.X.X.X,7309145,976439,35003,3112,64,6352,60,4,0,0,62,0
1464553,X.X.X.X,7396997,984155,82327,2996,64,6382,60,4,0,0,64,0
1474566,X.X.X.X,7481595,991372,80006,3181,64,6419,60,4,0,0,64,0
1484568,X.X.X.X,7540908,999778,54225,4178,64,6463,60,4,0,0,65,0
1494574,X.X.X.X,7610537,1007898,64444,3874,64,6516,61,5,0,0,65,0
1504593,X.X.X.X,7682056,1015200,65380,3286,64,6563,61,4,0,0,66,0
1514600,X.X.X.X,7757253,1023188,70015,3630,64,6615,61,4,0,0,67,0
1524603,X.X.X.X,7825331,1031607,62625,4037,64,6668,61,4,0,0,68,0
1534620,X.X.X.X,7899939,1040833,68893,4362,64,6724,60,4,0,0,68,0
1544634,X.X.X.X,7962934,1050128,57340,4553,64,6769,61,4,0,0,69,0
1554644,X.X.X.X,8015656,1058315,47490,3923,64,6808,61,4,0,0,69,0
1564654,X.X.X.X,8074983,1066018,29934,1903,64,6864,61,6,0,0,69,0
1574658,X.X.X.X,8115694,1071270,36947,2206,64,6891,61,6,0,0,69,0
1584660,X.X.X.X,8147605,1074593,29028,1049,64,6910,61,6,0,0,69,0
1594666,X.X.X.X,8186565,1078348,35619,1103,64,6929,61,7,0,0,69,0
1604674,X.X.X.X,8233319,1084381,42415,2393,64,6955,61,7,0,0,69,0
1614680,X.X.X.X,8277852,1089741,40527,2016,64,6978,61,7,0,0,69,0
1624684,X.X.X.X,8347430,1096142,65036,2401,64,7006,61,7,0,0,69,0
1634695,X.X.X.X,8414506,1103775,62229,3567,64,7041,61,5,0,0,70,0
1644700,X.X.X.X,8477716,1111025,58671,3374,64,7077,61,4,0,0,70,0
1654713,X.X.X.X,8545826,1118928,63296,3761,66,7117,61,4,0,0,71,0
1664726,X.X.X.X,8614592,1126834,63899,3670,66,7186,61,4,0,0,71,0
1674732,X.X.X.X,8668830,1134716,49046,3816,66,7233,61,4,0,0,71,0
1684735,X.X.X.X,8727927,1141718,32763,1566,66,7279,61,4,0,0,71,0
1694736,X.X.X.X,8788117,1149093,55025,3363,66,7333,61,4,0,0,73,0
1704746,X.X.X.X,8838414,1156203,45487,3168,67,7372,60,4,0,0,73,0
1714759,X.X.X.X,8913477,1165339,69737,4406,69,7425,61,6,0,0,73,0
1724769,X.X.X.X,8973170,1174339,54378,4560,69,7521,61,6,0,0,74,0
1734776,X.X.X.X,9040911,1179657,63610,1746,69,7539,61,6,0,0,75,0
1744777,X.X.X.X,9079729,1184211,35059,1588,69,7558,61,6,0,0,75,0
1754778,X.X.X.X,9130261,1189972,46070,2103,69,7577,60,6,0,0,75,0
1764779,X.X.X.X,9162842,1193765,29342,1251,69,7598,60,4,0,0,75,0
1774793,X.X.X.X,9214792,1199896,47338,2333,69,7623,60,4,0,0,75,0
1784804,X.X.X.X,9262489,1204945,43973,1949,69,7644,60,4,0,0,75,0
1794813,X.X.X.X,9310982,1211479,44011,2816,69,7672,60,4,0,0,75,0
1804821,X.X.X.X,9376950,1219545,36582,2108,69,7717,60,4,0,0,75,0
1814832,X.X.X.X,9453445,1228803,70998,4338,69,7768,60,4,0,0,75,0
1824841,X.X.X.X,9493109,1235514,35522,3181,69,7805,60,4,0,0,75,0
1834852,X.X.X.X,9541278,1243474,43634,4124,69,7851,60,4,0,0,76,0
1844860,X.X.X.X,9607278,1251402,60842,3648,69,7890,60,4,0,0,78,0
1854869,X.X.X.X,9662793,1256931,51385,2039,69,7908,60,4,0,0,79,0
1864884,X.X.X.X,9738062,1263663,70040,2492,69,7927,60,4,0,0,80,0
1874888,X.X.X.X,9839224,1271700,95838,3051,69,7945,60,4,0,0,81,0
1884893,X.X.X.X,9884639,1277218,41198,2140,69,7964,61,5,0,0,82,0
1894903,X.X.X.X,9927045,1281693,38438,1645,69,7989,61,5,0,0,82,0
1904914,X.X.X.X,9974381,1288480,42963,3019,69,8023,61,4,0,0,82,0
1914924,X.X.X.X,10021910,1295165,42748,2839,69,8051,61,4,0,0,82,0
1924929,X.X.X.X,10075953,1302254,32332,2057,69,8082,61,4,0,0,82,0
1934951,X.X.X.X,10142375,1310749,61066,3847,69,8135,61,4,0,0,83,0
1944962,X.X.X.X,10222548,1319594,74361,4117,70,8212,61,4,0,0,85,0
1954974,X.X.X.X,10263216,1324296,36807,1552,70,8230,61,4,0,0,85,0
1964979,X.X.X.X,10319268,1330282,51604,2168,70,8248,61,4,0,0,85,0
1974984,X.X.X.X,10392115,1336680,63375,2164,72,8268,63,12,0,0,85,0
1984989,X.X.X.X,10430612,1340525,34963,971,72,8286,61,7,0,0,85,0
1994993,X.X.X.X,10477685,1345069,43244,1440,72,8308,61,7,0,0,85,0
2004995,X.X.X.X,10514145,1349199,33148,1420,72,8330,61,7,0,0,85,0
2015007,X.X.X.X,10586485,1356190,67477,2959,73,8374,61,7,0,0,87,0
2025011,X.X.X.X,10636475,1363846,44906,3486,73,8408,61,6,0,0,88,0
2035019,X.X.X.X,10672998,1370425,32020,2861,73,8428,61,7,0,0,88,0
2045024,X.X.X.X,10730992,1377748,26158,1607,73,8446,61,7,0,0,88,0
2055026,X.X.X.X,10813301,1384918,77288,2712,73,8464,61,7,0,0,88,0
2065031,X.X.X.X,10891515,1392744,72956,3056,73,8482,61,7,0,0,89,0
2075032,X.X.X.X,10970625,1400255,73506,3319,73,8523,61,7,0,0,91,0
2085053,X.X.X.X,11026399,1409785,50012,4736,73,8610,61,6,0,0,91,0
2095063,X.X.X.X,11071416,1418290,39948,4279,73,8688,61,4,0,0,91,0
2105072,X.X.X.X,11117608,1424645,41687,2685,73,8723,61,4,0,0,92,0
2115080,X.X.X.X,11166160,1431535,43748,2864,73,8741,61,4,0,0,92,0
2125086,X.X.X.X,11204998,1436588,34724,1749,74,8761,61,4,0,0,92,0
2135101,X.X.X.X,11250928,1440610,42372,1064,74,8780,61,4,0,0,92,0
2145112,X.X.X.X,11305976,1445771,50195,1699,74,8799,61,4,0,0,92,0
2155118,X.X.X.X,11359962,1451124,50088,2039,74,8825,61,4,0,0,92,0
2165124,X.X.X.X,11405562,1454590,22260,527,74,8845,61,4,0,0,92,0
2175126,X.X.X.X,11451603,1460775,42212,2937,74,8885,61,4,0,0,92,0
2185128,X.X.X.X,11503142,1468187,47448,3850,74,8928,61,4,0,0,92,0
2195141,X.X.X.X,11561624,1475608,53996,3695,74,8972,61,4,0,0,92,0
2205142,X.X.X.X,11621813,1484360,54526,4154,75,9026,61,4,0,0,92,0
2215149,X.X.X.X,11704856,1493421,75473,4301,78,9073,92,55,0,0,94,0
2225152,X.X.X.X,11769336,1501073,59640,3700,78,9117,61,7,0,0,94,0
2235155,X.X.X.X,11827799,1508221,53719,3296,78,9161,60,5,0,0,94,0
2245167,X.X.X.X,11873571,1513875,41649,2350,78,9184,60,4,0,0,94,0
2255178,X.X.X.X,11916872,1518974,39295,1921,78,9211,60,4,0,0,94,0
2265185,X.X.X.X,11979655,1525930,58040,2850,78,9234,61,5,0,0,94,0
2275192,X.X.X.X,12028477,1532330,44477,2666,78,9265,61,4,0,0,94,0
2285197,X.X.X.X,12089534,1538410,31579,1311,78,9304,60,4,0,0,94,0
2295209,X.X.X.X,12128119,1545283,34290,3317,78,9341,60,4,0,0,94,0
2305213,X.X.X.X,12168485,1552583,35832,3612,78,9383,60,4,0,0,94,0
2315227,X.X.X.X,12220152,1560263,46898,3908,78,9437,60,4,0,0,94,0
2325238,X.X.X.X,12269387,1567206,45259,3633,78,9482,60,4,0,0,94,0
2335242,X.X.X.X,12319613,1574406,45546,3434,78,9530,60,4,0,0,95,0
2345254,X.X.X.X,12376397,1581266,52133,3312,78,9570,60,4,0,0,95,0
2355264,X.X.X.X,12410553,1587400,30313,3096,78,9606,61,4,0,0,95,0
2365271,X.X.X.X,12488073,1594143,72720,2935,78,9652,61,4,0,0,95,0
2375288,X.X.X.X,12557201,1599744,65064,2475,78,9696,60,4,0,0,95,0
2385297,X.X.X.X,12641807,1606287,79997,2807,78,9738,60,4,0,0,96,0
2395309,X.X.X.X,12736704,1615543,89787,4522,78,9786,60,4,0,0,98,0
2405311,X.X.X.X,12819698,1624906,48975,2618,78,9848,60,4,0,0,98,0
2415313,X.X.X.X,12881667,1631829,57398,3229,78,9899,60,4,0,0,98,0
2425315,X.X.X.X,12919680,1635696,34702,1021,78,9919,60,4,0,0,98,0
2435326,X.X.X.X,12961576,1640024,38164,1400,78,9945,60,4,0,0,98,0
2445333,X.X.X.X,13009898,1648711,43030,4189,78,9991,60,4,0,0,98,0
2455338,X.X.X.X,13040209,1655612,26179,3579,78,10038,60,4,0,0,98,0
2465344,X.X.X.X,13105289,1662915,60094,3379,78,10083,61,5,0,0,99,0
2475347,X.X.X.X,13149007,1670153,39134,3524,78,10130,61,4,0,0,99,0
2485356,X.X.X.X,13192254,1677151,38443,3312,79,10175,61,7,0,0,99,0
2495361,X.X.X.X,13250620,1685667,53395,4270,79,10219,61,7,0,0,99,0
2505367,X.X.X.X,13333206,1694994,76631,4477,81,10304,61,6,0,0,99,0
2515380,X.X.X.X,13421813,1704512,83254,4558,81,10372,61,4,0,0,99,0
2525388,X.X.X.X,13503933,1711191,44351,1452,84,10392,115,91,0,0,100,0
2535401,X.X.X.X,13556645,1717892,47772,2667,84,10410,63,13,0,0,101,0
2545410,X.X.X.X,13612084,1724345,50692,2561,84,10429,60,7,0,0,102,0
2555414,X.X.X.X,13676702,1731253,59617,2698,84,10448,60,7,0,0,102,0
2565426,X.X.X.X,13721188,1737770,39397,2407,84,10467,60,4,0,0,102,0
2575434,X.X.X.X,13764165,1743866,38525,2464,84,10486,60,4,0,0,103,0
2585437,X.X.X.X,13769175,1744582,4394,274,89,10501,60,4,0,0,103,0
2014-11-14T13-24-50: Memory Allocations 
 Current Allocations = 0 
 Total Allocations = 577180 
 Max Allocations = 351 
 Out of Pool Allocations = 14686 
 Out of Pool dealloc = 14686 

