2014-11-14T11-38-34: LogOut_File: : logfile started
2014-11-14T11-38-34: Net Status: low-level initialize success.
2014-11-14T11-38-34: Note that this new version (12/19/2011) has reduced the frequency of updates so the numbers will be larger
2014-11-14T11-38-34: time = time of logging
2014-11-14T11-38-34: address = address of IP address
2014-11-14T11-38-34: incoming = total size of messages set to me in bytes. Spikes can indicate lag.
2014-11-14T11-38-34: outgoing = total size of messages set from me in bytes. Spikes can indicate lag.
2014-11-14T11-38-34: app_ctos = client to server bytes delta excluding overheads (app data only)
2014-11-14T11-38-34: app_stoc = server to client bytes delta excluding overheads (app data only)
2014-11-14T11-38-34: loss = number of packets lost. Can indicate lags.  Some node on the network is dropping packets or taking to long and we have to resend them.
2014-11-14T11-38-34: sent = number of packets sent. Spikes can indicate lag.
2014-11-14T11-38-34: ping = how long it takes for a packet to get back and forth. Spikes can indicate lag.
2014-11-14T11-38-34: variance = how much the ping is changing from avg ping. Spikes can indicate lag.
2014-11-14T11-38-34: reliable delayed = This occurs when we drop reliable packets from sending this frame because we are sending to much data. Unreliable are more likely to be dropped than reliable.
2014-11-14T11-38-34: unreliable delayed = This occurs when we drop unreliable packets from sending this frame because we are sending to much data.
2014-11-14T11-38-34: app update delayed = This occurs when the app is taking to long to run code caused by network packets (ie CPU) and packets are delayed until the next frame
2014-11-14T11-38-34: Time spent in critical section (frame) = This is the time the network thread is blocking the main thread from doing anything.
2014-11-14T11-38-34: [time], [address], [incoming], [outgoing], [app_ctos], [app_stoc], [loss], [sent], [ping], [variance], [reliable delayed], [unreliable delayed], [app update delayed], [Time spent in critical section (frame)]
444567,X.X.X.X,1385439,202367,77242,3785,2,1636,58,3,0,0,28,0
454574,X.X.X.X,1432191,209871,42206,3684,2,1690,58,4,0,0,28,0
464579,X.X.X.X,1477551,217497,40565,3684,3,1742,58,4,0,0,28,0
474592,X.X.X.X,1543204,225385,60698,3594,3,1795,58,4,0,0,28,0
484595,X.X.X.X,1598771,232321,34910,1795,3,1832,58,3,0,0,28,0
494604,X.X.X.X,1641202,237157,38444,1570,3,1853,58,4,0,0,28,0
504612,X.X.X.X,1703088,242612,57452,1985,3,1883,58,4,0,0,29,0
514617,X.X.X.X,1746810,247815,39533,1783,3,1902,58,4,0,0,29,0
524620,X.X.X.X,1792553,254861,40412,3134,3,1940,58,4,0,0,29,0
534624,X.X.X.X,1853481,262165,56079,3446,3,1992,58,4,0,0,29,0
544632,X.X.X.X,1909074,269482,50681,3473,4,2054,58,4,0,0,29,0
554640,X.X.X.X,1955400,276822,41489,3584,4,2103,58,4,0,0,29,0
564647,X.X.X.X,2020799,284512,60498,3538,6,2155,58,7,0,0,29,0
574649,X.X.X.X,2073372,291464,47804,3120,7,2197,58,5,0,0,29,0
584657,X.X.X.X,2121545,298708,43058,3422,7,2245,58,4,0,0,30,0
594658,X.X.X.X,2184261,305785,57789,3073,7,2285,59,4,0,0,30,0
604663,X.X.X.X,2241944,313630,31214,2280,7,2349,60,4,0,0,30,0
614677,X.X.X.X,2285591,320885,38930,3531,7,2400,60,4,0,0,30,0
624691,X.X.X.X,2351857,327733,61497,2942,8,2456,60,4,0,0,30,0
634698,X.X.X.X,2402646,333193,47192,2302,8,2498,60,4,0,0,31,0
644707,X.X.X.X,2453937,338434,47206,1813,8,2516,60,4,0,0,31,0
654711,X.X.X.X,2522893,344479,64581,2257,8,2546,60,4,0,0,31,0
664717,X.X.X.X,2573876,350374,46655,2135,9,2566,60,4,0,0,31,0
674721,X.X.X.X,2624921,356944,46494,2668,9,2587,60,4,0,0,31,0
684733,X.X.X.X,2685590,364695,55706,3733,9,2638,60,5,0,0,31,0
694743,X.X.X.X,2736676,371413,46655,3062,9,2670,60,5,0,0,31,0
704745,X.X.X.X,2784153,379187,41013,3866,14,2732,60,6,0,0,31,0
714747,X.X.X.X,2827820,386284,39210,3569,14,2784,60,5,0,0,31,0
724749,X.X.X.X,2863162,393681,19580,2357,15,2839,60,4,0,0,31,0
734762,X.X.X.X,2908161,401901,39744,3990,15,2892,60,4,0,0,31,0
744766,X.X.X.X,2969200,409446,56100,3559,15,2951,60,4,0,0,31,0
754770,X.X.X.X,3042146,416122,68781,2842,15,2995,60,4,0,0,31,0
764772,X.X.X.X,3100095,424429,52962,3973,16,3052,60,4,0,0,31,0
774782,X.X.X.X,3153719,430898,49234,2963,17,3106,60,4,0,0,31,0
784783,X.X.X.X,3204937,437795,46981,3265,18,3153,60,4,0,0,31,0
794791,X.X.X.X,3245119,444237,36001,3108,18,3196,60,4,0,0,31,0
804793,X.X.X.X,3304572,451489,54872,3412,19,3244,60,4,0,0,31,0
814796,X.X.X.X,3360678,457947,51928,2860,19,3290,60,4,0,0,31,0
824800,X.X.X.X,3403835,464819,38864,3322,19,3332,60,4,0,0,31,0
834813,X.X.X.X,3462491,472567,53804,3750,19,3385,60,4,0,0,31,0
844815,X.X.X.X,3499240,478570,20191,1452,21,3429,60,4,0,0,31,0
854818,X.X.X.X,3545831,485036,42259,2938,21,3481,60,4,0,0,31,0
864819,X.X.X.X,3590873,492143,40476,3503,21,3530,60,4,0,0,31,0
874830,X.X.X.X,3641608,499033,46032,3132,21,3568,60,4,0,0,32,0
884848,X.X.X.X,3696240,504503,49864,1836,21,3587,60,4,0,0,32,0
894859,X.X.X.X,3755444,509361,55194,1574,21,3612,60,4,0,0,32,0
904866,X.X.X.X,3804290,515243,44834,2412,21,3636,60,4,0,0,32,0
914868,X.X.X.X,3861449,522661,52173,3240,21,3671,60,4,0,0,32,0
924877,X.X.X.X,3926861,529746,60283,3239,21,3724,60,4,0,0,32,0
934888,X.X.X.X,3959731,535590,28912,2802,21,3763,60,4,0,0,32,0
944896,X.X.X.X,4016794,543259,51714,3519,21,3810,60,4,0,0,32,0
954900,X.X.X.X,4085625,551186,62115,3687,21,3851,60,4,0,0,32,0
964909,X.X.X.X,4135027,558271,26646,2120,21,3900,61,4,0,0,32,0
974916,X.X.X.X,4191486,564687,50919,2762,21,3932,61,4,0,0,32,0
984932,X.X.X.X,4252000,572042,55982,3395,21,3987,61,4,0,0,32,0
994944,X.X.X.X,4303127,580120,46097,4024,23,4042,61,7,0,0,32,0
1004947,X.X.X.X,4351820,587788,43992,3690,23,4097,61,7,0,0,32,0
1014955,X.X.X.X,4446567,596244,89173,3784,25,4174,61,4,0,0,32,0
1024958,X.X.X.X,4502472,604008,51392,3786,25,4229,61,4,0,0,32,0
1034969,X.X.X.X,4554514,610776,47202,3058,25,4267,61,4,0,0,33,0
1044971,X.X.X.X,4604467,617161,45114,2411,25,4287,61,5,0,0,33,0
1054976,X.X.X.X,4650389,623117,41104,2194,25,4306,60,5,0,0,33,0
1064977,X.X.X.X,4695084,629284,40030,2525,25,4331,61,7,0,0,33,0
1074980,X.X.X.X,4782574,636828,81788,3100,25,4360,61,7,0,0,33,0
1084982,X.X.X.X,4844751,644439,37525,2665,26,4402,61,7,0,0,33,0
1094987,X.X.X.X,4885329,652371,35983,4286,26,4447,61,4,0,0,33,0
1105001,X.X.X.X,4958191,661305,66971,4228,27,4503,61,4,0,0,33,0
1115009,X.X.X.X,4997865,669288,34862,4071,28,4555,61,4,0,0,33,0
1125021,X.X.X.X,5072560,677476,69641,3866,28,4628,61,4,0,0,33,0
1135033,X.X.X.X,5134738,685703,57264,4017,28,4698,61,4,0,0,33,0
1145048,X.X.X.X,5195123,694863,54940,4518,28,4765,61,4,0,0,33,0
1155053,X.X.X.X,5237710,701554,37751,2907,28,4795,61,4,0,0,33,0
1165055,X.X.X.X,5299557,708634,56366,3124,28,4830,61,4,0,0,33,0
1175065,X.X.X.X,5357732,716703,53240,4013,30,4875,61,4,0,0,33,0
1185068,X.X.X.X,5415219,724545,52575,3648,30,4932,61,4,0,0,33,0
1195077,X.X.X.X,5475237,729722,55793,1663,30,4951,61,4,0,0,33,0
1205087,X.X.X.X,5524947,735412,33048,1828,30,4980,61,4,0,0,33,0
1215097,X.X.X.X,5573425,741774,43818,2564,30,5010,61,4,0,0,33,0
1225106,X.X.X.X,5622819,749776,44713,4042,30,5057,61,4,0,0,33,0
1235120,X.X.X.X,5679880,758383,52130,4427,31,5133,61,4,0,0,33,0
1245125,X.X.X.X,5729222,766611,44514,4184,31,5187,61,4,0,0,33,0
1255132,X.X.X.X,5784337,774530,50065,3845,31,5236,61,4,0,0,33,0
1265135,X.X.X.X,5832821,782148,43724,3852,31,5284,61,5,0,0,33,0
1275141,X.X.X.X,5881000,790230,43056,3976,31,5331,61,5,0,0,33,0
1285143,X.X.X.X,5948881,797842,63279,3600,31,5369,61,5,0,0,33,0
1295153,X.X.X.X,6027735,807079,71769,4345,33,5432,61,7,0,0,33,0
1305164,X.X.X.X,6075495,814253,42776,3468,33,5476,61,7,0,0,33,0
1315167,X.X.X.X,6130375,821908,50062,3919,33,5524,61,5,0,0,33,0
1325168,X.X.X.X,6188462,829691,34985,2509,33,5572,61,5,0,0,33,0
1335170,X.X.X.X,6248362,837633,54932,3830,33,5623,61,5,0,0,33,0
1345179,X.X.X.X,6295486,843393,42924,2666,34,5657,61,5,0,0,33,0
1355180,X.X.X.X,6339636,850167,39585,3044,34,5692,61,6,0,0,33,0
1365186,X.X.X.X,6383072,858275,38102,3870,35,5735,60,6,0,0,33,0
1375198,X.X.X.X,6454587,866572,66168,3837,35,5779,60,4,0,0,33,0
1385201,X.X.X.X,6522511,875968,59045,4484,40,5836,61,7,0,0,33,0
1395215,X.X.X.X,6575807,882606,48468,2616,40,5856,61,7,0,0,33,0
1405221,X.X.X.X,6634170,888202,54259,2098,40,5888,61,7,0,0,33,0
1415229,X.X.X.X,6697733,893629,59023,2033,40,5911,61,5,0,0,34,0
1425236,X.X.X.X,6751467,900344,49194,3249,42,5963,61,7,0,0,34,0
1435237,X.X.X.X,6796820,908455,40414,4123,42,6017,61,5,0,0,34,0
1445241,X.X.X.X,6847491,916242,31725,2677,45,6080,61,7,0,0,35,0
1455249,X.X.X.X,6894274,924405,41621,3969,45,6122,61,5,0,0,35,0
1465256,X.X.X.X,6948963,932299,49764,3796,47,6204,61,4,0,0,35,0
1475257,X.X.X.X,6986215,938911,33376,3500,47,6246,61,4,0,0,35,0
1485258,X.X.X.X,7035753,946029,44698,3198,48,6276,61,4,0,0,35,0
1495270,X.X.X.X,7094790,953525,54134,3572,48,6311,61,4,0,0,35,0
1505277,X.X.X.X,7150591,961826,51093,4393,49,6374,61,4,0,0,35,0
1515280,X.X.X.X,7199044,969634,43667,3892,49,6419,61,4,0,0,35,0
1525284,X.X.X.X,7266670,977028,62783,3362,49,6465,61,4,0,0,35,0
1535286,X.X.X.X,7313795,984553,42516,3669,49,6509,61,4,0,0,35,0
1545292,X.X.X.X,7353063,991159,35082,3184,49,6548,60,4,0,0,35,0
1555298,X.X.X.X,7403908,998586,46077,3593,50,6590,60,4,0,0,35,0
1565301,X.X.X.X,7447921,1006396,23688,2574,56,6646,64,16,0,0,35,0
1575305,X.X.X.X,7525925,1015232,72404,4082,56,6696,60,7,0,0,35,0
1585314,X.X.X.X,7596666,1024014,65523,4318,56,6744,60,7,0,0,35,0
1595327,X.X.X.X,7676641,1032783,74145,3865,60,6804,60,4,0,0,36,0
1605333,X.X.X.X,7744070,1039564,62401,2411,60,6822,60,4,0,0,36,0
1615343,X.X.X.X,7801478,1045763,52142,2215,60,6841,60,4,0,0,36,0
1625350,X.X.X.X,7841031,1050182,35771,1427,60,6860,60,4,0,0,36,0
1635358,X.X.X.X,7918321,1058320,72205,3554,60,6890,60,4,0,0,36,0
1645362,X.X.X.X,7980154,1066029,56352,3475,60,6933,60,4,0,0,36,0
1655370,X.X.X.X,8025787,1072761,40963,2832,60,6971,60,4,0,0,36,0
1665387,X.X.X.X,8080615,1080212,49927,3385,60,7016,60,4,0,0,36,0
1675388,X.X.X.X,8165159,1086999,79527,2809,60,7069,60,4,0,0,36,0
1685400,X.X.X.X,8237017,1095571,49465,3000,60,7120,60,4,0,0,37,0
1695411,X.X.X.X,8300639,1101607,57831,2146,60,7138,60,4,0,0,37,0
1705416,X.X.X.X,8365291,1106890,60386,1825,60,7156,60,4,0,0,37,0
1715420,X.X.X.X,8431356,1113232,61242,2260,60,7174,60,4,0,0,37,0
1725424,X.X.X.X,8502682,1119799,66348,2373,60,7192,60,4,0,0,37,0
1735435,X.X.X.X,8580564,1126941,72899,2820,60,7217,60,4,0,0,37,0
1745448,X.X.X.X,8679631,1136395,92918,4118,61,7277,60,4,0,0,37,0
1755458,X.X.X.X,8735931,1144217,51360,3516,61,7332,60,4,0,0,37,0
1765461,X.X.X.X,8809705,1151424,69098,3407,61,7384,60,4,0,0,37,0
1775464,X.X.X.X,8858235,1159035,42947,3527,62,7443,60,7,0,0,37,0
1785468,X.X.X.X,8912864,1165971,49921,3164,62,7481,60,5,0,0,37,0
1795480,X.X.X.X,9007612,1174236,88843,3595,62,7539,60,4,0,0,37,0
1805483,X.X.X.X,9082693,1183111,34424,2746,62,7597,60,4,0,0,38,0
1815489,X.X.X.X,9148256,1191312,60306,3943,62,7648,60,4,0,0,38,0
1825492,X.X.X.X,9214729,1200092,60767,4228,63,7721,60,4,0,0,38,0
1835495,X.X.X.X,9273441,1206728,53889,2798,63,7756,60,4,0,0,39,0
1845505,X.X.X.X,9338406,1211592,60578,1266,63,7775,60,4,0,0,39,0
1855519,X.X.X.X,9409927,1216287,67477,1175,63,7794,60,4,0,0,39,0
1865525,X.X.X.X,9494589,1221658,80114,1407,63,7812,60,4,0,0,39,0
1875531,X.X.X.X,9571220,1229248,71147,2752,63,7832,60,4,0,0,39,0
1885541,X.X.X.X,9669036,1239922,91332,5118,63,7917,60,4,0,0,39,0
1895548,X.X.X.X,9729959,1248461,55654,3935,63,7970,60,4,0,0,39,0
1905549,X.X.X.X,9767114,1255651,32376,3872,63,8018,58,4,0,0,39,0
1915553,X.X.X.X,9818650,1262823,46874,3412,63,8064,58,6,0,0,39,0
1925554,X.X.X.X,9864371,1270922,24945,2956,63,8116,58,4,0,0,39,0
1935557,X.X.X.X,9923694,1279656,54433,4450,63,8170,58,4,0,0,39,0
1945565,X.X.X.X,10001059,1289013,71696,4567,63,8223,58,6,0,0,39,0
1955567,X.X.X.X,10073279,1298396,66448,4431,63,8269,58,4,0,0,39,0
1965579,X.X.X.X,10125257,1306724,46969,4150,64,8317,58,5,0,0,39,0
1975584,X.X.X.X,10209144,1316490,77882,4574,64,8385,58,5,0,0,39,0
1985588,X.X.X.X,10273909,1324582,59639,3960,64,8434,58,5,0,0,40,0
2014-11-14T12-11-50: Memory Allocations 
 Current Allocations = 0 
 Total Allocations = 434200 
 Max Allocations = 304 
 Out of Pool Allocations = 11031 
 Out of Pool dealloc = 11031 

