2014-11-17T17-46-09: LogOut_File: : logfile started
2014-11-17T17-46-09: Net Status: low-level initialize success.
2014-11-17T17-46-09: Note that this new version (12/19/2011) has reduced the frequency of updates so the numbers will be larger
2014-11-17T17-46-09: time = time of logging
2014-11-17T17-46-09: address = address of IP address
2014-11-17T17-46-09: incoming = total size of messages set to me in bytes. Spikes can indicate lag.
2014-11-17T17-46-09: outgoing = total size of messages set from me in bytes. Spikes can indicate lag.
2014-11-17T17-46-09: app_ctos = client to server bytes delta excluding overheads (app data only)
2014-11-17T17-46-09: app_stoc = server to client bytes delta excluding overheads (app data only)
2014-11-17T17-46-09: loss = number of packets lost. Can indicate lags.  Some node on the network is dropping packets or taking to long and we have to resend them.
2014-11-17T17-46-09: sent = number of packets sent. Spikes can indicate lag.
2014-11-17T17-46-09: ping = how long it takes for a packet to get back and forth. Spikes can indicate lag.
2014-11-17T17-46-09: variance = how much the ping is changing from avg ping. Spikes can indicate lag.
2014-11-17T17-46-09: reliable delayed = This occurs when we drop reliable packets from sending this frame because we are sending to much data. Unreliable are more likely to be dropped than reliable.
2014-11-17T17-46-09: unreliable delayed = This occurs when we drop unreliable packets from sending this frame because we are sending to much data.
2014-11-17T17-46-09: app update delayed = This occurs when the app is taking to long to run code caused by network packets (ie CPU) and packets are delayed until the next frame
2014-11-17T17-46-09: Time spent in critical section (frame) = This is the time the network thread is blocking the main thread from doing anything.
2014-11-17T17-46-09: [time], [address], [incoming], [outgoing], [app_ctos], [app_stoc], [loss], [sent], [ping], [variance], [reliable delayed], [unreliable delayed], [app update delayed], [Time spent in critical section (frame)]
1483,X.X.X.X,76,110,0,0,0,3,396,159,0,0,0,0
12509,X.X.X.X,8388,1186,7241,444,0,34,64,12,0,0,7,0
23655,X.X.X.X,10328,1844,1144,330,0,54,60,6,0,0,9,0
33906,X.X.X.X,13058,2801,1860,575,0,73,60,5,0,0,10,0
43962,X.X.X.X,16526,3777,2370,600,0,91,60,5,0,0,10,0
54021,X.X.X.X,21584,4753,3570,600,0,109,60,4,0,0,10,0
64076,X.X.X.X,26740,5717,3660,600,0,126,60,4,0,0,10,0
74133,X.X.X.X,32112,6693,3810,600,0,144,60,4,0,0,10,0
84189,X.X.X.X,38642,7669,4710,600,0,162,60,4,0,0,10,0
95417,X.X.X.X,67921,9131,6044,630,0,182,60,4,0,0,14,0
105521,X.X.X.X,74395,10112,25388,597,1,202,60,4,0,0,22,0
115570,X.X.X.X,101384,11679,25592,585,1,226,60,4,0,0,23,0
125575,X.X.X.X,106088,12394,2889,117,1,246,60,4,0,0,23,0
135580,X.X.X.X,113346,14026,6132,780,1,271,60,4,0,0,23,0
145596,X.X.X.X,117791,15586,3424,828,1,297,60,4,0,0,23,0
155601,X.X.X.X,121448,18042,2526,1600,4,331,60,4,0,0,24,0
165615,X.X.X.X,124604,20816,1868,1802,4,372,60,4,0,0,24,0
175621,X.X.X.X,127672,23584,1879,1860,4,404,60,4,0,0,24,0
185624,X.X.X.X,131560,25018,2888,698,4,426,60,4,0,0,25,0
195645,X.X.X.X,134140,26007,1667,343,4,446,60,4,0,0,25,0
205665,X.X.X.X,144561,28929,8785,1732,5,484,60,5,0,0,25,0
215670,X.X.X.X,148839,30455,3080,638,5,503,60,4,0,0,25,0
225691,X.X.X.X,166462,34747,14977,2226,6,545,60,4,0,0,25,0
235701,X.X.X.X,204510,40681,34294,2834,6,586,60,4,0,0,28,0
245715,X.X.X.X,240206,47755,19999,2228,6,625,60,4,0,0,28,0
255722,X.X.X.X,279670,55203,34875,3576,6,671,60,4,0,0,28,0
265727,X.X.X.X,331296,63077,46461,3692,7,718,60,5,0,0,29,0
275742,X.X.X.X,380173,71224,43732,3817,8,773,60,7,0,0,32,0
285744,X.X.X.X,418765,78869,33657,3657,9,823,60,6,0,0,32,0
295752,X.X.X.X,484574,87050,59908,3679,9,869,60,4,0,0,35,0
305760,X.X.X.X,535892,95177,46460,3797,9,919,60,4,0,0,39,0
315773,X.X.X.X,590360,103586,49234,3971,9,967,60,4,0,0,41,0
325797,X.X.X.X,645289,111084,50022,3450,9,1009,60,5,0,0,41,0
335809,X.X.X.X,704375,119207,53923,3775,9,1058,60,4,0,0,44,0
345822,X.X.X.X,755661,126994,46103,3607,10,1107,60,7,0,0,46,0
355879,X.X.X.X,828091,135543,66866,4075,10,1182,60,4,0,0,51,0
365881,X.X.X.X,874126,143446,22697,2111,11,1255,60,4,0,0,51,0
375899,X.X.X.X,913256,150328,34330,3094,11,1296,60,4,0,0,51,0
385913,X.X.X.X,963707,158074,45402,3618,11,1347,62,8,0,0,51,0
395923,X.X.X.X,1017991,166241,49262,3813,11,1407,60,6,0,0,54,0
405946,X.X.X.X,1054505,172865,31898,3016,11,1448,60,8,0,0,54,0
415949,X.X.X.X,1104397,179157,45161,2462,11,1470,60,6,0,0,54,0
425964,X.X.X.X,1141427,183674,33032,1589,11,1497,60,6,0,0,55,0
435976,X.X.X.X,1179881,188448,34625,1734,11,1522,60,6,0,0,55,0
445999,X.X.X.X,1231712,193072,48128,1526,11,1571,60,5,0,0,55,0
456000,X.X.X.X,1269971,199630,34070,3020,12,1619,60,5,0,0,55,0
466003,X.X.X.X,1313151,206919,38475,3431,13,1660,61,7,0,0,56,0
476010,X.X.X.X,1377931,214985,59390,3658,13,1708,60,4,0,0,56,0
486024,X.X.X.X,1440448,223025,37782,2383,13,1748,60,4,0,0,63,0
496034,X.X.X.X,1484989,230632,39748,3657,13,1793,60,5,0,0,64,0
506050,X.X.X.X,1542745,237974,52943,3358,13,1836,60,5,0,0,68,0
516058,X.X.X.X,1595368,245643,47818,3509,14,1880,60,6,0,0,68,0
526059,X.X.X.X,1637624,253059,37255,3542,14,1925,60,6,0,0,68,0
