2014-11-12T12-32-43: LogOut_File: : logfile started
2014-11-12T12-32-43: Net Status: low-level initialize success.
2014-11-12T12-32-43: Note that this new version (12/19/2011) has reduced the frequency of updates so the numbers will be larger
2014-11-12T12-32-43: time = time of logging
2014-11-12T12-32-43: address = address of IP address
2014-11-12T12-32-43: incoming = total size of messages set to me in bytes. Spikes can indicate lag.
2014-11-12T12-32-43: outgoing = total size of messages set from me in bytes. Spikes can indicate lag.
2014-11-12T12-32-43: app_ctos = client to server bytes delta excluding overheads (app data only)
2014-11-12T12-32-43: app_stoc = server to client bytes delta excluding overheads (app data only)
2014-11-12T12-32-43: loss = number of packets lost. Can indicate lags.  Some node on the network is dropping packets or taking to long and we have to resend them.
2014-11-12T12-32-43: sent = number of packets sent. Spikes can indicate lag.
2014-11-12T12-32-43: ping = how long it takes for a packet to get back and forth. Spikes can indicate lag.
2014-11-12T12-32-43: variance = how much the ping is changing from avg ping. Spikes can indicate lag.
2014-11-12T12-32-43: reliable delayed = This occurs when we drop reliable packets from sending this frame because we are sending to much data. Unreliable are more likely to be dropped than reliable.
2014-11-12T12-32-43: unreliable delayed = This occurs when we drop unreliable packets from sending this frame because we are sending to much data.
2014-11-12T12-32-43: app update delayed = This occurs when the app is taking to long to run code caused by network packets (ie CPU) and packets are delayed until the next frame
2014-11-12T12-32-43: Time spent in critical section (frame) = This is the time the network thread is blocking the main thread from doing anything.
2014-11-12T12-32-43: [time], [address], [incoming], [outgoing], [app_ctos], [app_stoc], [loss], [sent], [ping], [variance], [reliable delayed], [unreliable delayed], [app update delayed], [Time spent in critical section (frame)]
1359,X.X.X.X,76,110,0,0,0,3,395,160,0,0,0,0
11523,X.X.X.X,8937,1342,7679,564,0,33,62,15,0,0,8,0
22244,X.X.X.X,10955,1912,1260,270,0,52,58,7,0,0,8,0
32330,X.X.X.X,11279,2128,0,0,0,70,58,7,0,0,8,0
42671,X.X.X.X,14715,2883,2340,425,0,88,58,6,0,0,9,0
52691,X.X.X.X,19775,3859,3600,600,0,106,58,6,0,0,9,0
62711,X.X.X.X,24789,4835,3540,600,0,124,58,5,0,0,9,0
72731,X.X.X.X,30267,5811,3900,600,0,142,58,4,0,0,9,0
82755,X.X.X.X,36761,6783,4680,600,1,160,58,4,0,0,9,0
92775,X.X.X.X,43853,7759,5160,600,1,178,58,4,0,0,9,0
102825,X.X.X.X,61579,8857,10790,516,1,197,58,6,0,0,23,0
112888,X.X.X.X,76450,10023,10969,656,1,217,58,5,0,0,26,0
122891,X.X.X.X,84786,11184,2104,164,1,237,58,4,0,0,26,0
132900,X.X.X.X,86255,12027,847,399,1,261,58,3,0,0,26,0
142905,X.X.X.X,88398,13511,1393,932,1,286,58,4,0,0,26,0
152911,X.X.X.X,89220,13906,368,83,1,305,58,4,0,0,26,0
162919,X.X.X.X,90206,14674,436,380,1,327,58,4,0,0,26,0
172925,X.X.X.X,92489,15301,1699,203,1,346,58,4,0,0,26,0
182933,X.X.X.X,94874,16228,1520,309,1,364,58,4,0,0,26,0
192940,X.X.X.X,97721,18221,1689,1141,1,392,58,4,0,0,26,0
202946,X.X.X.X,103093,21911,3651,2410,1,438,58,4,0,0,26,0
212953,X.X.X.X,117187,26331,11971,2822,2,487,58,6,0,0,27,0
222960,X.X.X.X,126013,30468,6842,2645,3,542,58,4,0,0,27,0
232967,X.X.X.X,148290,34771,19419,2059,3,577,58,4,0,0,27,0
242974,X.X.X.X,190977,39933,24695,1262,3,599,58,4,0,0,27,0
252981,X.X.X.X,233277,47423,37674,3500,3,646,58,4,0,0,27,0
262987,X.X.X.X,285435,55596,42603,3681,15,703,94,68,0,0,27,0
272995,X.X.X.X,344490,63967,53140,3971,15,756,58,4,0,0,27,0
283002,X.X.X.X,393754,71663,44143,3540,17,803,58,4,0,0,27,0
293009,X.X.X.X,444190,79982,45136,3961,17,856,58,4,0,0,27,0
303015,X.X.X.X,502409,88351,53067,3963,17,909,58,4,0,0,27,0
313022,X.X.X.X,561062,96886,53776,4035,17,963,58,4,0,0,27,0
323029,X.X.X.X,625621,105183,59211,3807,17,1018,59,5,0,0,27,0
333036,X.X.X.X,682909,113628,51746,3915,18,1073,59,4,0,0,27,0
343043,X.X.X.X,735206,121895,47304,4031,18,1127,59,4,0,0,27,0
353050,X.X.X.X,777028,129858,36503,3797,18,1176,59,4,0,0,27,0
363057,X.X.X.X,827997,137643,28096,2397,19,1223,59,4,0,0,27,0
373064,X.X.X.X,877315,145743,44345,3908,19,1274,59,4,0,0,27,0
383071,X.X.X.X,921057,153579,38671,3796,19,1325,59,4,0,0,27,0
393077,X.X.X.X,974775,161722,48791,3931,19,1374,59,4,0,0,27,0
403084,X.X.X.X,1026941,170219,46881,4057,21,1432,59,6,0,0,27,0
413091,X.X.X.X,1083359,178531,51155,3954,21,1499,59,4,0,0,27,0
423097,X.X.X.X,1141300,186942,52596,4025,21,1550,59,5,0,0,27,0
433104,X.X.X.X,1181536,194958,35189,3816,21,1598,59,6,0,0,27,0
443111,X.X.X.X,1233115,203060,46283,3922,21,1644,59,4,0,0,28,0
453119,X.X.X.X,1284206,211116,46270,3962,22,1693,59,4,0,0,28,0
463126,X.X.X.X,1328854,219024,39714,3928,22,1744,59,4,0,0,28,0
473133,X.X.X.X,1369453,226669,35593,3747,23,1799,59,4,0,0,28,0
483139,X.X.X.X,1423265,235064,29099,2598,23,1847,59,4,0,0,28,0
493146,X.X.X.X,1467413,243149,39182,3859,24,1899,59,4,0,0,28,0
503152,X.X.X.X,1506080,250512,33865,3505,24,1949,59,4,0,0,28,0
513160,X.X.X.X,1563949,259117,52346,4087,24,2002,59,5,0,0,28,0
523166,X.X.X.X,1607254,266932,38357,3747,24,2047,59,4,0,0,28,0
533174,X.X.X.X,1647337,274755,35096,3845,24,2102,59,4,0,0,28,0
543181,X.X.X.X,1712612,283533,60006,4262,24,2172,59,5,0,0,28,0
553188,X.X.X.X,1762001,291653,44542,3998,24,2231,59,4,0,0,28,0
563194,X.X.X.X,1814728,299753,47466,3818,24,2288,59,4,0,0,28,0
573201,X.X.X.X,1875096,308677,54769,4314,24,2339,59,4,0,0,28,0
583208,X.X.X.X,1939428,317515,59217,4200,24,2403,59,4,0,0,28,0
593214,X.X.X.X,1994000,326155,49252,4154,24,2455,59,4,0,0,28,0
603222,X.X.X.X,2048407,334594,28698,2849,24,2506,59,4,0,0,28,0
613228,X.X.X.X,2094939,341695,42453,3423,24,2546,59,5,0,0,28,0
623236,X.X.X.X,2152582,350222,52321,4313,24,2619,59,4,0,0,28,0
633243,X.X.X.X,2197970,356324,41138,2502,24,2645,59,4,0,0,28,0
643249,X.X.X.X,2233547,360520,31783,1258,25,2667,59,6,0,0,28,0
653256,X.X.X.X,2269210,366035,30959,2113,25,2687,59,4,0,0,28,0
663263,X.X.X.X,2319610,371722,46052,2035,25,2707,59,4,0,0,28,0
673270,X.X.X.X,2360066,379049,35423,3293,25,2747,59,5,0,0,28,0
683277,X.X.X.X,2415387,387462,49315,4085,27,2809,64,11,0,0,28,0
693283,X.X.X.X,2468276,395331,47117,3647,27,2851,59,6,0,0,28,0
703290,X.X.X.X,2511591,403187,38307,3928,27,2906,59,6,0,0,28,0
713298,X.X.X.X,2562003,411098,45399,3741,27,2955,59,4,0,0,28,0
723305,X.X.X.X,2615029,418643,25428,2323,29,3008,59,4,0,0,28,0
733312,X.X.X.X,2654897,426222,35293,3787,29,3066,59,4,0,0,28,0
743318,X.X.X.X,2699068,433967,39285,3801,29,3135,59,4,0,0,28,0
753325,X.X.X.X,2747890,442358,43744,4165,30,3178,59,4,0,0,28,0
763332,X.X.X.X,2795991,451183,43072,4505,32,3239,59,4,0,0,28,0
773338,X.X.X.X,2837415,457697,36695,2804,34,3276,59,4,0,0,28,0
783345,X.X.X.X,2903548,466373,60204,4168,34,3322,59,4,0,0,28,0
793352,X.X.X.X,2953944,472416,46237,2425,34,3342,59,4,0,0,29,0
803360,X.X.X.X,2995486,477760,37602,2146,34,3361,59,4,0,0,29,0
813367,X.X.X.X,3033337,481766,34581,1356,34,3381,59,4,0,0,29,0
823373,X.X.X.X,3059850,486488,23135,1928,34,3407,59,5,0,0,29,0
833380,X.X.X.X,3103330,493455,38965,3105,34,3440,59,4,0,0,29,0
843387,X.X.X.X,3151747,500135,24803,2109,34,3478,59,4,0,0,29,0
853394,X.X.X.X,3196420,507549,40087,3480,34,3522,59,4,0,0,29,0
863401,X.X.X.X,3242318,515128,40935,3585,35,3574,59,7,0,0,29,0
873407,X.X.X.X,3299348,522527,52445,3655,35,3621,59,5,0,0,29,0
883414,X.X.X.X,3339321,529870,35697,3771,35,3703,59,4,0,0,29,0
893421,X.X.X.X,3389462,537635,45334,3869,35,3754,59,4,0,0,29,0
903428,X.X.X.X,3442162,545646,47543,3791,35,3803,59,4,0,0,29,0
913435,X.X.X.X,3497202,553373,50121,3677,35,3853,59,4,0,0,29,0
923442,X.X.X.X,3551847,561128,49654,3675,37,3921,59,4,0,0,29,0
933449,X.X.X.X,3634302,569806,76876,3894,37,3982,59,4,0,0,30,0
943455,X.X.X.X,3688576,577054,46870,2760,40,4002,128,114,0,1,30,0
953458,X.X.X.X,3754467,583381,61293,2233,40,4022,61,12,0,1,30,0
963469,X.X.X.X,3804843,588708,28563,1098,40,4042,59,7,0,1,30,0
973476,X.X.X.X,3842296,594070,33383,2094,40,4067,59,6,0,1,30,0
983483,X.X.X.X,3874664,598616,28883,1714,41,4094,59,6,0,1,30,0
993490,X.X.X.X,3916713,604062,38119,2164,41,4116,59,6,0,1,30,0
1003498,X.X.X.X,3984355,613798,61728,4910,41,4207,59,4,0,1,30,0
1013504,X.X.X.X,4032286,621657,43091,3885,41,4255,59,4,0,1,30,0
1023510,X.X.X.X,4089860,630237,52382,4066,41,4292,59,3,0,1,30,0
1033517,X.X.X.X,4156553,639931,59991,4820,43,4369,59,7,0,1,30,0
1043524,X.X.X.X,4203649,647920,41950,3745,43,4405,59,6,0,1,30,0
1053531,X.X.X.X,4249918,655192,41438,3468,43,4445,59,4,0,1,30,0
1063539,X.X.X.X,4299327,662010,41620,2968,53,4492,136,128,0,2,30,0
1073545,X.X.X.X,4343719,669798,39457,3788,53,4540,59,7,0,2,30,0
1083552,X.X.X.X,4401064,677449,31659,2490,53,4577,59,5,0,2,30,0
1093559,X.X.X.X,4458018,684440,52486,3293,53,4617,59,4,0,2,31,0
1103560,X.X.X.X,4524902,693448,61399,4458,53,4674,59,4,0,2,31,1
1113572,X.X.X.X,4598177,700798,68566,3096,53,4708,59,4,0,2,32,0
1123579,X.X.X.X,4640292,705889,38422,1953,53,4727,59,4,0,2,32,0
1133590,X.X.X.X,4689025,712061,43972,2300,53,4746,59,4,0,2,32,0
1143593,X.X.X.X,4737462,716311,44862,1422,53,4768,59,4,0,2,32,0
1153600,X.X.X.X,4786403,722878,44044,2619,53,4796,59,4,0,2,32,0
1163607,X.X.X.X,4829584,729630,38228,2870,53,4827,59,4,0,2,32,0
1173615,X.X.X.X,4875027,736367,40887,3165,53,4877,59,4,0,2,32,0
1183621,X.X.X.X,4906810,743409,27582,3714,54,4921,62,8,0,2,32,0
1193628,X.X.X.X,4947513,750253,36213,3248,54,4959,59,5,0,2,32,0
1203635,X.X.X.X,4985384,756705,25340,2540,54,4995,59,5,0,2,32,0
1213641,X.X.X.X,5021149,763246,31747,3279,54,5034,59,4,0,2,32,0
1223648,X.X.X.X,5084743,769819,58415,2933,54,5070,59,4,0,2,32,0
1233654,X.X.X.X,5149201,776428,59365,2947,55,5123,59,7,0,2,32,0
1243662,X.X.X.X,5191399,784024,37688,3850,55,5165,59,7,0,2,32,0
1253669,X.X.X.X,5235695,791285,39559,3507,55,5202,59,4,0,2,32,0
1263676,X.X.X.X,5287678,798450,47043,3295,55,5240,59,3,0,2,32,0
1273683,X.X.X.X,5356053,806480,63710,4156,55,5307,59,4,0,2,32,0
1283689,X.X.X.X,5414989,813642,54128,3110,55,5334,59,4,0,2,32,0
1293696,X.X.X.X,5470821,820047,51404,2699,55,5361,59,3,0,2,32,0
1303703,X.X.X.X,5512838,826723,37390,3004,55,5396,59,3,0,2,32,0
1313710,X.X.X.X,5550420,833755,32694,3274,57,5439,59,4,0,2,32,0
1323716,X.X.X.X,5590337,839594,21350,1877,57,5475,59,4,0,2,32,0
1333726,X.X.X.X,5621835,843429,28027,1163,57,5494,59,4,0,2,32,0
1343731,X.X.X.X,5691753,851074,64715,3275,57,5520,59,4,0,2,32,0
1353738,X.X.X.X,5761141,858595,63579,3229,57,5544,59,4,0,2,32,0
1363745,X.X.X.X,5818966,867128,52855,4115,57,5583,59,4,0,2,32,0
1373752,X.X.X.X,5861383,874043,37669,3167,57,5613,59,4,0,2,32,0
1383758,X.X.X.X,5915065,881010,49194,3211,57,5662,59,4,0,2,32,0
1393765,X.X.X.X,5950412,888549,30591,3727,57,5715,59,4,0,2,32,0
1403773,X.X.X.X,5984747,895496,30146,3643,57,5762,59,4,0,2,32,0
1413779,X.X.X.X,6026971,903008,36878,3674,57,5805,59,3,0,2,32,0
1423786,X.X.X.X,6066256,910872,34362,3946,57,5846,59,3,0,2,32,0
1433793,X.X.X.X,6118135,918763,40705,3515,66,5894,172,169,0,3,32,0
1443800,X.X.X.X,6166146,925915,27729,2514,66,5934,60,7,0,3,32,0
1453806,X.X.X.X,6221847,932627,51096,3110,66,5967,60,7,0,3,32,0
1463813,X.X.X.X,6266959,940064,40201,3515,66,6004,60,7,0,3,32,0
1473820,X.X.X.X,6312299,946408,41063,2900,66,6046,60,4,0,3,32,0
1483827,X.X.X.X,6345344,952674,29112,3034,66,6078,60,4,0,3,32,0
1493833,X.X.X.X,6393501,961214,42759,4144,66,6121,60,4,0,3,32,0
1503840,X.X.X.X,6438750,969129,40342,3993,66,6170,60,4,0,3,32,0
1513850,X.X.X.X,6512504,977742,68145,3983,67,6222,60,4,0,3,32,0
1523856,X.X.X.X,6562667,985421,45262,3695,67,6269,60,4,0,3,32,0
1533872,X.X.X.X,6614175,993099,46793,3712,67,6329,60,4,0,3,32,0
1543885,X.X.X.X,6680748,1000653,61362,3034,67,6360,60,4,0,3,32,0
1553892,X.X.X.X,6735408,1007156,49314,2353,67,6380,60,4,0,3,32,0
1563906,X.X.X.X,6776441,1012697,24207,1510,67,6399,60,4,0,3,32,0
1573922,X.X.X.X,6821307,1018694,40106,2267,67,6423,60,4,0,3,32,0
1583929,X.X.X.X,6859524,1023963,33894,2019,67,6452,60,4,0,3,32,0
1593936,X.X.X.X,6907238,1031487,42765,3548,67,6505,60,4,0,3,32,0
1603943,X.X.X.X,6953745,1039106,41918,3865,68,6548,60,4,0,3,32,0
1613950,X.X.X.X,7004897,1046750,46045,3362,68,6582,60,4,0,3,32,0
1623957,X.X.X.X,7042384,1053681,33100,3439,69,6623,60,4,0,3,32,0
1633963,X.X.X.X,7082844,1061336,35765,3887,69,6667,60,4,0,3,32,0
1643970,X.X.X.X,7129412,1068694,41837,3522,69,6708,60,4,0,3,32,0
1653977,X.X.X.X,7173373,1075614,39543,3300,70,6749,60,7,0,3,32,0
1663984,X.X.X.X,7237012,1083709,58595,3793,70,6792,60,4,0,3,32,0
1673993,X.X.X.X,7278790,1091277,36957,3748,71,6846,60,7,0,3,32,0
1683999,X.X.X.X,7342688,1099085,45692,2668,72,6887,60,7,0,3,32,0
1694005,X.X.X.X,7390775,1107376,42989,4119,72,6938,60,6,0,3,32,0
1704008,X.X.X.X,7468400,1115697,72347,3943,72,6993,60,5,0,3,32,0
1714016,X.X.X.X,7606097,1126572,131103,4905,72,7091,60,4,0,3,33,0
1724025,X.X.X.X,7679118,1135814,67222,4366,72,7158,60,4,0,3,34,0
1734032,X.X.X.X,7728779,1141713,45057,2203,72,7177,60,4,0,3,34,0
1744039,X.X.X.X,7782536,1147102,43190,1363,75,7196,164,156,0,3,34,0
1754046,X.X.X.X,7824035,1153141,36779,2159,75,7215,66,18,0,3,34,0
1764052,X.X.X.X,7865207,1158208,36865,1699,75,7234,60,7,0,3,34,0
1774061,X.X.X.X,7914625,1162371,45295,965,75,7253,60,6,0,3,34,0
1784067,X.X.X.X,7970125,1166876,51824,1395,76,7278,60,6,0,3,34,0
